0.042,0.042,0.052,0.036,0.06,0.018,0.054,0.032,0.04,0.043
0.043,0.043,0.052,0.035,0.059,0.017,0.055,0.033,0.04,0.044
0.043,0.043,0.053,0.034,0.059,0.017,0.055,0.033,0.04,0.045
0.044,0.044,0.053,0.033,0.058,0.017,0.056,0.034,0.04,0.046
0.045,0.045,0.054,0.033,0.058,0.017,0.057,0.035,0.04,0.046
0.045,0.045,0.054,0.032,0.057,0.017,0.057,0.036,0.041,0.047
0.046,0.046,0.055,0.031,0.056,0.018,0.058,0.036,0.041,0.048
0.046,0.046,0.055,0.03,0.056,0.018,0.058,0.037,0.041,0.048
0.046,0.046,0.056,0.03,0.055,0.019,0.059,0.038,0.041,0.049
0.047,0.047,0.056,0.029,0.055,0.019,0.059,0.039,0.042,0.049
0.047,0.047,0.056,0.029,0.054,0.02,0.059,0.039,0.042,0.05
0.047,0.047,0.057,0.029,0.054,0.021,0.06,0.04,0.042,0.05
0.047,0.047,0.057,0.029,0.053,0.022,0.06,0.041,0.042,0.05
0.047,0.047,0.058,0.028,0.053,0.023,0.06,0.041,0.043,0.05
0.047,0.047,0.058,0.028,0.053,0.024,0.06,0.042,0.043,0.05
0.047,0.047,0.058,0.029,0.053,0.026,0.06,0.042,0.043,0.05
0.046,0.046,0.059,0.029,0.053,0.027,0.06,0.043,0.043,0.05
0.046,0.046,0.059,0.029,0.054,0.028,0.06,0.043,0.044,0.05
0.046,0.046,0.059,0.03,0.054,0.03,0.06,0.044,0.044,0.05
0.045,0.045,0.059,0.03,0.054,0.031,0.06,0.044,0.044,0.05
0.045,0.045,0.059,0.031,0.055,0.032,0.06,0.044,0.045,0.05
0.044,0.044,0.06,0.032,0.056,0.033,0.06,0.045,0.045,0.05
0.044,0.044,0.06,0.033,0.056,0.034,0.06,0.045,0.045,0.05
0.043,0.043,0.06,0.034,0.057,0.035,0.06,0.045,0.046,0.05
0.042,0.042,0.06,0.035,0.058,0.036,0.06,0.045,0.046,0.05
0.042,0.042,0.06,0.036,0.059,0.037,0.06,0.045,0.047,0.05
0.041,0.041,0.061,0.038,0.06,0.037,0.061,0.046,0.047,0.05
0.041,0.041,0.061,0.039,0.061,0.038,0.061,0.046,0.048,0.05
0.041,0.041,0.061,0.04,0.062,0.038,0.061,0.046,0.049,0.05
0.04,0.04,0.061,0.042,0.063,0.038,0.062,0.046,0.049,0.05
0.04,0.04,0.062,0.043,0.064,0.038,0.062,0.046,0.05,0.051
0.04,0.04,0.062,0.044,0.065,0.037,0.063,0.047,0.05,0.051
0.04,0.04,0.062,0.046,0.066,0.037,0.063,0.047,0.051,0.051
0.04,0.04,0.063,0.047,0.066,0.037,0.064,0.047,0.051,0.052
0.04,0.04,0.063,0.048,0.067,0.036,0.065,0.048,0.052,0.052
0.041,0.041,0.064,0.049,0.068,0.035,0.066,0.048,0.052,0.053
0.041,0.041,0.064,0.05,0.068,0.035,0.067,0.049,0.053,0.054
0.042,0.042,0.065,0.051,0.069,0.034,0.068,0.05,0.053,0.054
0.042,0.042,0.065,0.052,0.069,0.033,0.069,0.051,0.054,0.055
0.043,0.043,0.066,0.053,0.069,0.033,0.07,0.051,0.054,0.056
0.044,0.044,0.067,0.054,0.069,0.032,0.071,0.052,0.054,0.056
0.045,0.045,0.067,0.055,0.069,0.031,0.072,0.054,0.055,0.057
0.046,0.046,0.068,0.056,0.069,0.031,0.073,0.055,0.055,0.058
0.047,0.047,0.069,0.056,0.069,0.031,0.074,0.056,0.055,0.058
0.049,0.049,0.069,0.057,0.069,0.031,0.075,0.057,0.055,0.059
0.05,0.05,0.07,0.058,0.069,0.031,0.076,0.058,0.055,0.06
0.051,0.051,0.07,0.058,0.068,0.031,0.077,0.06,0.055,0.06
0.052,0.052,0.071,0.059,0.068,0.031,0.078,0.061,0.055,0.061
0.054,0.054,0.072,0.059,0.068,0.032,0.078,0.063,0.055,0.061
0.055,0.055,0.072,0.06,0.067,0.033,0.079,0.064,0.055,0.062
0.056,0.056,0.073,0.06,0.066,0.034,0.079,0.065,0.055,0.062
0.057,0.057,0.073,0.061,0.066,0.035,0.08,0.067,0.055,0.063
0.059,0.059,0.074,0.062,0.065,0.037,0.08,0.068,0.055,0.063
0.06,0.06,0.074,0.062,0.064,0.038,0.08,0.069,0.055,0.064
0.061,0.061,0.075,0.063,0.064,0.04,0.08,0.07,0.055,0.064
0.062,0.062,0.075,0.064,0.063,0.041,0.08,0.071,0.055,0.064
0.063,0.063,0.075,0.064,0.062,0.043,0.08,0.071,0.055,0.065
0.063,0.063,0.076,0.065,0.061,0.045,0.08,0.072,0.055,0.065
0.064,0.064,0.076,0.066,0.061,0.047,0.08,0.072,0.055,0.065
0.065,0.065,0.076,0.067,0.06,0.049,0.079,0.072,0.055,0.065
0.065,0.065,0.076,0.068,0.059,0.05,0.079,0.072,0.055,0.066
0.066,0.066,0.077,0.069,0.058,0.052,0.079,0.071,0.055,0.066
0.066,0.066,0.077,0.07,0.057,0.053,0.079,0.07,0.056,0.066
0.067,0.067,0.077,0.07,0.056,0.054,0.078,0.069,0.056,0.066
0.067,0.067,0.077,0.071,0.056,0.056,0.078,0.068,0.056,0.067
0.067,0.067,0.077,0.072,0.055,0.056,0.078,0.067,0.056,0.067
0.068,0.068,0.077,0.073,0.054,0.057,0.077,0.065,0.057,0.067
0.068,0.068,0.078,0.074,0.053,0.057,0.077,0.063,0.057,0.067
0.068,0.068,0.078,0.075,0.053,0.057,0.077,0.061,0.057,0.068
0.068,0.068,0.078,0.076,0.052,0.057,0.077,0.059,0.058,0.068
0.068,0.068,0.078,0.076,0.051,0.057,0.077,0.057,0.058,0.068
0.069,0.069,0.078,0.077,0.051,0.056,0.077,0.055,0.058,0.069
0.069,0.069,0.079,0.078,0.05,0.056,0.077,0.053,0.059,0.069
0.069,0.069,0.079,0.078,0.049,0.055,0.077,0.051,0.059,0.07
0.069,0.069,0.079,0.079,0.049,0.053,0.077,0.05,0.06,0.07
0.069,0.069,0.079,0.079,0.049,0.052,0.078,0.048,0.061,0.071
0.07,0.07,0.079,0.079,0.048,0.051,0.078,0.046,0.061,0.071
0.07,0.07,0.08,0.079,0.048,0.049,0.079,0.045,0.062,0.071
0.07,0.07,0.08,0.08,0.047,0.048,0.079,0.044,0.062,0.072
0.071,0.071,0.08,0.08,0.047,0.046,0.08,0.043,0.063,0.072
0.071,0.071,0.08,0.08,0.047,0.044,0.081,0.042,0.064,0.073
0.071,0.071,0.081,0.08,0.047,0.043,0.081,0.041,0.064,0.074
0.072,0.072,0.081,0.08,0.047,0.041,0.082,0.041,0.065,0.074
0.072,0.072,0.081,0.08,0.047,0.04,0.083,0.041,0.066,0.075
0.072,0.072,0.082,0.079,0.047,0.039,0.084,0.041,0.066,0.075
0.073,0.073,0.082,0.079,0.048,0.038,0.085,0.042,0.067,0.076
0.073,0.073,0.082,0.079,0.048,0.037,0.085,0.042,0.068,0.076
0.074,0.074,0.083,0.079,0.048,0.037,0.086,0.043,0.068,0.077
0.074,0.074,0.083,0.078,0.049,0.037,0.087,0.044,0.069,0.077
0.074,0.074,0.083,0.078,0.049,0.037,0.087,0.045,0.069,0.078
0.075,0.075,0.083,0.078,0.05,0.037,0.088,0.047,0.07,0.078
0.075,0.075,0.084,0.078,0.05,0.037,0.088,0.048,0.071,0.079
0.076,0.076,0.084,0.077,0.051,0.038,0.088,0.05,0.071,0.079
0.076,0.076,0.084,0.077,0.052,0.039,0.088,0.051,0.072,0.08
0.077,0.077,0.085,0.077,0.053,0.04,0.088,0.053,0.072,0.08
0.077,0.077,0.085,0.077,0.054,0.041,0.088,0.054,0.072,0.081
0.078,0.078,0.085,0.076,0.054,0.043,0.087,0.056,0.073,0.081
0.078,0.078,0.085,0.076,0.055,0.044,0.087,0.057,0.073,0.082
0.079,0.079,0.085,0.076,0.056,0.046,0.086,0.058,0.074,0.082
0.08,0.08,0.085,0.076,0.057,0.048,0.085,0.06,0.074,0.083
0.08,0.08,0.085,0.076,0.058,0.049,0.084,0.061,0.074,0.083
0.081,0.081,0.085,0.076,0.058,0.051,0.083,0.062,0.074,0.083
0.082,0.082,0.085,0.077,0.059,0.053,0.081,0.063,0.074,0.083
0.082,0.082,0.085,0.077,0.06,0.054,0.08,0.064,0.074,0.084
0.083,0.083,0.085,0.077,0.06,0.055,0.078,0.064,0.074,0.084
0.084,0.084,0.085,0.077,0.061,0.056,0.077,0.065,0.074,0.084
0.085,0.085,0.085,0.077,0.061,0.057,0.075,0.065,0.074,0.084
0.085,0.085,0.084,0.078,0.061,0.058,0.074,0.065,0.074,0.084
0.086,0.086,0.084,0.078,0.061,0.059,0.072,0.066,0.073,0.084
0.087,0.087,0.084,0.078,0.061,0.059,0.071,0.065,0.073,0.084
0.088,0.088,0.084,0.079,0.061,0.059,0.069,0.065,0.072,0.084
0.088,0.088,0.084,0.079,0.061,0.059,0.068,0.065,0.072,0.084
0.089,0.089,0.084,0.079,0.061,0.058,0.067,0.065,0.071,0.084
0.09,0.09,0.084,0.08,0.06,0.058,0.066,0.064,0.07,0.084
0.091,0.091,0.084,0.08,0.059,0.057,0.065,0.064,0.069,0.084
0.091,0.091,0.084,0.08,0.059,0.056,0.064,0.064,0.068,0.084
0.092,0.092,0.084,0.081,0.058,0.055,0.063,0.063,0.067,0.084
0.092,0.092,0.084,0.081,0.057,0.054,0.062,0.063,0.066,0.084
0.093,0.093,0.084,0.081,0.056,0.052,0.062,0.063,0.065,0.084
0.093,0.093,0.084,0.082,0.054,0.051,0.062,0.063,0.063,0.084
0.093,0.093,0.084,0.082,0.053,0.049,0.061,0.063,0.062,0.084
0.093,0.093,0.084,0.082,0.052,0.048,0.061,0.063,0.061,0.084
0.093,0.093,0.084,0.082,0.05,0.046,0.061,0.063,0.06,0.084
0.093,0.093,0.084,0.082,0.049,0.045,0.061,0.063,0.058,0.084
0.093,0.093,0.084,0.083,0.048,0.043,0.061,0.063,0.057,0.085
0.093,0.093,0.084,0.083,0.046,0.042,0.061,0.064,0.056,0.085
0.092,0.092,0.084,0.083,0.045,0.041,0.062,0.064,0.055,0.085
0.092,0.092,0.084,0.082,0.044,0.04,0.062,0.065,0.054,0.085
0.092,0.092,0.084,0.082,0.043,0.039,0.062,0.066,0.053,0.085
0.091,0.091,0.084,0.082,0.042,0.038,0.062,0.067,0.052,0.086
0.091,0.091,0.084,0.082,0.041,0.038,0.062,0.068,0.052,0.086
0.09,0.09,0.084,0.082,0.04,0.037,0.062,0.068,0.051,0.086
0.09,0.09,0.083,0.081,0.039,0.037,0.063,0.069,0.051,0.086
0.089,0.089,0.083,0.081,0.039,0.037,0.063,0.07,0.05,0.086
0.089,0.089,0.082,0.08,0.038,0.037,0.063,0.071,0.05,0.086
0.088,0.088,0.082,0.08,0.038,0.037,0.063,0.072,0.05,0.086
0.088,0.088,0.081,0.079,0.038,0.038,0.063,0.072,0.05,0.086
0.088,0.088,0.081,0.078,0.038,0.038,0.063,0.073,0.05,0.086
0.087,0.087,0.08,0.078,0.038,0.038,0.062,0.073,0.05,0.086
0.087,0.087,0.079,0.077,0.038,0.039,0.062,0.073,0.05,0.086
0.087,0.087,0.078,0.076,0.038,0.039,0.062,0.073,0.05,0.086
0.087,0.087,0.077,0.075,0.038,0.04,0.062,0.073,0.05,0.085
0.087,0.087,0.076,0.074,0.039,0.04,0.062,0.073,0.05,0.085
0.088,0.088,0.075,0.073,0.039,0.04,0.061,0.072,0.05,0.085
0.088,0.088,0.074,0.072,0.039,0.041,0.061,0.071,0.051,0.084
0.088,0.088,0.074,0.071,0.04,0.041,0.061,0.071,0.051,0.083
0.088,0.088,0.073,0.07,0.04,0.041,0.061,0.07,0.051,0.083
0.089,0.089,0.072,0.069,0.041,0.041,0.06,0.068,0.051,0.082
0.089,0.089,0.071,0.068,0.041,0.041,0.06,0.067,0.051,0.082
0.09,0.09,0.07,0.067,0.041,0.041,0.06,0.066,0.051,0.081
0.09,0.09,0.069,0.066,0.042,0.041,0.06,0.064,0.051,0.08
0.09,0.09,0.069,0.065,0.042,0.04,0.06,0.063,0.051,0.08
0.09,0.09,0.068,0.065,0.042,0.04,0.059,0.061,0.051,0.079
0.091,0.091,0.068,0.064,0.042,0.039,0.059,0.06,0.051,0.078
0.091,0.091,0.067,0.064,0.042,0.039,0.059,0.058,0.051,0.078
0.091,0.091,0.067,0.064,0.042,0.038,0.059,0.057,0.05,0.077
0.091,0.091,0.066,0.063,0.042,0.037,0.059,0.055,0.05,0.076
0.091,0.091,0.066,0.063,0.042,0.036,0.059,0.054,0.049,0.076
0.09,0.09,0.066,0.063,0.042,0.036,0.059,0.053,0.048,0.075
0.09,0.09,0.066,0.063,0.042,0.035,0.06,0.052,0.047,0.075
0.089,0.089,0.065,0.063,0.042,0.034,0.06,0.051,0.046,0.074
0.089,0.089,0.065,0.063,0.042,0.033,0.06,0.05,0.045,0.074
0.088,0.088,0.065,0.063,0.041,0.032,0.06,0.049,0.044,0.074
0.087,0.087,0.065,0.063,0.041,0.032,0.06,0.049,0.043,0.074
0.086,0.086,0.065,0.063,0.041,0.031,0.061,0.049,0.042,0.073
0.085,0.085,0.065,0.063,0.04,0.03,0.061,0.048,0.041,0.073
0.084,0.084,0.065,0.063,0.04,0.029,0.061,0.048,0.04,0.073
0.083,0.083,0.065,0.063,0.04,0.029,0.061,0.049,0.039,0.073
0.082,0.082,0.065,0.063,0.04,0.028,0.062,0.049,0.038,0.073
0.081,0.081,0.065,0.063,0.04,0.027,0.062,0.049,0.037,0.073
0.08,0.08,0.065,0.063,0.04,0.027,0.062,0.05,0.037,0.073
0.079,0.079,0.065,0.062,0.04,0.026,0.062,0.05,0.036,0.073
0.078,0.078,0.064,0.062,0.04,0.025,0.062,0.051,0.035,0.072
0.077,0.077,0.064,0.062,0.04,0.025,0.062,0.051,0.035,0.072
0.076,0.076,0.064,0.061,0.04,0.024,0.062,0.052,0.034,0.072
0.075,0.075,0.064,0.061,0.04,0.024,0.062,0.052,0.034,0.072
0.075,0.075,0.063,0.06,0.041,0.023,0.062,0.053,0.034,0.071
0.074,0.074,0.063,0.059,0.041,0.023,0.061,0.053,0.034,0.071
0.074,0.074,0.062,0.059,0.041,0.022,0.061,0.054,0.034,0.07
0.073,0.073,0.062,0.058,0.042,0.021,0.06,0.054,0.034,0.07
0.073,0.073,0.062,0.057,0.042,0.021,0.06,0.054,0.034,0.069
0.073,0.073,0.061,0.056,0.043,0.02,0.059,0.054,0.034,0.068
0.073,0.073,0.06,0.056,0.043,0.019,0.058,0.054,0.034,0.068
0.072,0.072,0.06,0.055,0.044,0.018,0.057,0.054,0.034,0.067
0.072,0.072,0.059,0.054,0.045,0.018,0.056,0.053,0.034,0.066
0.072,0.072,0.059,0.053,0.045,0.017,0.055,0.052,0.034,0.065
0.072,0.072,0.058,0.052,0.046,0.016,0.054,0.051,0.033,0.064
0.072,0.072,0.058,0.052,0.046,0.015,0.053,0.05,0.033,0.063
0.072,0.072,0.057,0.051,0.047,0.013,0.052,0.049,0.032,0.062
0.072,0.072,0.056,0.05,0.047,0.012,0.051,0.048,0.032,0.061
0.072,0.072,0.056,0.049,0.047,0.011,0.049,0.046,0.031,0.06
0.072,0.072,0.055,0.048,0.048,0.01,0.048,0.045,0.03,0.059
0.072,0.072,0.054,0.047,0.048,0.009,0.047,0.043,0.028,0.058
0.072,0.072,0.054,0.046,0.048,0.007,0.046,0.041,0.027,0.057
0.072,0.072,0.053,0.046,0.048,0.006,0.045,0.04,0.025,0.055
0.072,0.072,0.053,0.045,0.048,0.005,0.043,0.038,0.024,0.054
0.071,0.071,0.052,0.044,0.048,0.003,0.042,0.036,0.022,0.053
0.071,0.071,0.051,0.043,0.047,0.002,0.041,0.034,0.02,0.052
0.07,0.07,0.05,0.042,0.047,0,0.04,0.032,0.018,0.051
0.07,0.07,0.05,0.041,0.047,-0.001,0.039,0.031,0.016,0.05
0.069,0.069,0.049,0.041,0.046,-0.002,0.038,0.029,0.014,0.049
0.068,0.068,0.048,0.04,0.045,-0.004,0.037,0.028,0.012,0.048
0.067,0.067,0.047,0.039,0.045,-0.005,0.037,0.027,0.01,0.047
0.067,0.067,0.047,0.039,0.044,-0.006,0.036,0.025,0.008,0.046
0.066,0.066,0.046,0.038,0.043,-0.007,0.035,0.025,0.006,0.045
0.065,0.065,0.045,0.038,0.043,-0.009,0.034,0.024,0.005,0.043
0.064,0.064,0.044,0.037,0.042,-0.01,0.034,0.023,0.003,0.042
0.063,0.063,0.043,0.036,0.041,-0.011,0.033,0.023,0.002,0.041
0.062,0.062,0.042,0.036,0.04,-0.012,0.032,0.022,0.001,0.04
0.061,0.061,0.041,0.035,0.04,-0.013,0.031,0.022,0,0.039
0.06,0.06,0.041,0.035,0.039,-0.014,0.031,0.022,-0.001,0.037
0.059,0.059,0.04,0.034,0.039,-0.015,0.03,0.023,-0.002,0.036
0.058,0.058,0.039,0.034,0.038,-0.016,0.029,0.023,-0.003,0.035
0.057,0.057,0.038,0.033,0.038,-0.016,0.028,0.023,-0.003,0.034
0.056,0.056,0.037,0.033,0.038,-0.017,0.028,0.024,-0.003,0.032
0.055,0.055,0.036,0.032,0.038,-0.018,0.027,0.024,-0.003,0.031
0.054,0.054,0.035,0.031,0.038,-0.019,0.026,0.025,-0.003,0.03
0.053,0.053,0.034,0.031,0.039,-0.019,0.025,0.025,-0.003,0.029
0.052,0.052,0.033,0.03,0.039,-0.02,0.024,0.025,-0.003,0.027
0.051,0.051,0.032,0.029,0.04,-0.02,0.023,0.026,-0.003,0.026
0.049,0.049,0.032,0.027,0.04,-0.021,0.022,0.026,-0.002,0.025
0.048,0.048,0.031,0.026,0.041,-0.021,0.021,0.026,-0.002,0.024
0.047,0.047,0.03,0.025,0.042,-0.022,0.02,0.025,-0.002,0.023
0.046,0.046,0.029,0.023,0.043,-0.022,0.019,0.025,-0.002,0.022
0.045,0.045,0.028,0.022,0.044,-0.022,0.018,0.024,-0.001,0.021
0.044,0.044,0.027,0.02,0.046,-0.023,0.017,0.023,-0.001,0.02
0.043,0.043,0.026,0.018,0.047,-0.023,0.017,0.021,-0.001,0.019
0.041,0.041,0.025,0.016,0.048,-0.023,0.016,0.02,-0.001,0.018
0.04,0.04,0.024,0.014,0.049,-0.024,0.015,0.018,-0.001,0.017
0.039,0.039,0.023,0.012,0.05,-0.024,0.014,0.016,-0.001,0.016
0.038,0.038,0.022,0.01,0.051,-0.024,0.014,0.014,-0.001,0.015
0.036,0.036,0.02,0.008,0.052,-0.025,0.013,0.011,-0.001,0.014
0.035,0.035,0.019,0.005,0.053,-0.025,0.013,0.009,-0.001,0.013
0.034,0.034,0.018,0.003,0.054,-0.025,0.012,0.006,-0.002,0.013
0.033,0.033,0.017,0.001,0.054,-0.025,0.012,0.003,-0.002,0.012
0.031,0.031,0.016,-0.001,0.054,-0.026,0.011,0,-0.002,0.011
0.03,0.03,0.015,-0.003,0.054,-0.026,0.011,-0.003,-0.003,0.01
0.029,0.029,0.014,-0.005,0.054,-0.026,0.011,-0.005,-0.003,0.01
0.028,0.028,0.014,-0.007,0.054,-0.027,0.011,-0.008,-0.004,0.009
0.026,0.026,0.013,-0.008,0.054,-0.027,0.011,-0.011,-0.005,0.008
0.025,0.025,0.012,-0.01,0.053,-0.027,0.011,-0.014,-0.006,0.008
0.024,0.024,0.011,-0.011,0.052,-0.028,0.011,-0.016,-0.006,0.007
0.023,0.023,0.01,-0.013,0.051,-0.028,0.011,-0.018,-0.007,0.007
0.022,0.022,0.009,-0.014,0.05,-0.028,0.011,-0.02,-0.008,0.006
0.02,0.02,0.009,-0.015,0.049,-0.029,0.011,-0.022,-0.009,0.005
0.019,0.019,0.008,-0.016,0.048,-0.029,0.01,-0.024,-0.01,0.005
0.018,0.018,0.007,-0.016,0.046,-0.03,0.01,-0.025,-0.011,0.004
0.017,0.017,0.006,-0.017,0.045,-0.031,0.01,-0.026,-0.012,0.003
0.016,0.016,0.005,-0.018,0.043,-0.031,0.01,-0.027,-0.013,0.003
0.015,0.015,0.005,-0.018,0.042,-0.032,0.009,-0.027,-0.014,0.002
0.013,0.013,0.004,-0.018,0.041,-0.032,0.009,-0.028,-0.015,0.001
0.012,0.012,0.003,-0.018,0.039,-0.033,0.009,-0.028,-0.016,0
0.011,0.011,0.002,-0.018,0.038,-0.034,0.008,-0.028,-0.017,-0.001
0.01,0.01,0.001,-0.018,0.037,-0.034,0.007,-0.028,-0.018,-0.002
0.009,0.009,0,-0.018,0.036,-0.035,0.007,-0.027,-0.019,-0.002
0.007,0.007,-0.001,-0.018,0.035,-0.036,0.006,-0.027,-0.02,-0.003
0.006,0.006,-0.002,-0.018,0.034,-0.036,0.005,-0.026,-0.021,-0.004
0.005,0.005,-0.003,-0.018,0.033,-0.037,0.004,-0.026,-0.022,-0.005
0.004,0.004,-0.004,-0.018,0.032,-0.037,0.003,-0.025,-0.023,-0.006
0.002,0.002,-0.005,-0.017,0.031,-0.038,0.002,-0.025,-0.023,-0.007
0.001,0.001,-0.007,-0.017,0.031,-0.038,0.001,-0.024,-0.024,-0.008
0,0,-0.008,-0.017,0.03,-0.039,0,-0.023,-0.024,-0.009
-0.002,-0.002,-0.009,-0.017,0.03,-0.039,-0.001,-0.023,-0.025,-0.01
-0.003,-0.003,-0.01,-0.017,0.029,-0.039,-0.002,-0.022,-0.025,-0.012
-0.004,-0.004,-0.011,-0.016,0.029,-0.04,-0.003,-0.022,-0.026,-0.013
-0.005,-0.005,-0.012,-0.016,0.028,-0.04,-0.004,-0.022,-0.026,-0.014
-0.006,-0.006,-0.013,-0.016,0.028,-0.04,-0.005,-0.022,-0.026,-0.015
-0.008,-0.008,-0.014,-0.017,0.028,-0.04,-0.006,-0.021,-0.026,-0.016
-0.009,-0.009,-0.015,-0.017,0.028,-0.041,-0.006,-0.021,-0.026,-0.017
-0.01,-0.01,-0.015,-0.017,0.027,-0.041,-0.007,-0.021,-0.026,-0.018
-0.011,-0.011,-0.016,-0.017,0.027,-0.042,-0.008,-0.021,-0.026,-0.019
-0.011,-0.011,-0.016,-0.017,0.027,-0.042,-0.009,-0.022,-0.026,-0.02
-0.012,-0.012,-0.017,-0.018,0.027,-0.043,-0.01,-0.022,-0.026,-0.021
-0.013,-0.013,-0.017,-0.018,0.027,-0.043,-0.01,-0.022,-0.026,-0.022
-0.013,-0.013,-0.017,-0.018,0.027,-0.044,-0.011,-0.022,-0.026,-0.023
-0.014,-0.014,-0.018,-0.019,0.027,-0.045,-0.011,-0.022,-0.026,-0.023
-0.014,-0.014,-0.018,-0.019,0.027,-0.045,-0.012,-0.022,-0.026,-0.024
-0.015,-0.015,-0.018,-0.02,0.027,-0.046,-0.012,-0.023,-0.026,-0.025
-0.015,-0.015,-0.018,-0.021,0.027,-0.047,-0.013,-0.023,-0.027,-0.025
-0.015,-0.015,-0.017,-0.021,0.027,-0.048,-0.013,-0.023,-0.027,-0.026
-0.015,-0.015,-0.017,-0.022,0.027,-0.049,-0.013,-0.022,-0.027,-0.027
-0.015,-0.015,-0.017,-0.022,0.027,-0.05,-0.013,-0.022,-0.027,-0.027
-0.015,-0.015,-0.017,-0.023,0.028,-0.051,-0.014,-0.022,-0.027,-0.027
-0.015,-0.015,-0.016,-0.024,0.028,-0.052,-0.014,-0.022,-0.027,-0.028
-0.014,-0.014,-0.016,-0.024,0.029,-0.053,-0.014,-0.021,-0.028,-0.028
-0.014,-0.014,-0.016,-0.025,0.029,-0.054,-0.014,-0.021,-0.028,-0.028
-0.014,-0.014,-0.016,-0.025,0.03,-0.055,-0.014,-0.02,-0.028,-0.028
-0.014,-0.014,-0.015,-0.026,0.031,-0.056,-0.014,-0.019,-0.029,-0.028
-0.013,-0.013,-0.015,-0.027,0.031,-0.056,-0.015,-0.019,-0.029,-0.028
-0.013,-0.013,-0.015,-0.027,0.032,-0.057,-0.015,-0.018,-0.029,-0.028
-0.013,-0.013,-0.015,-0.027,0.033,-0.058,-0.015,-0.018,-0.03,-0.028
-0.013,-0.013,-0.015,-0.028,0.034,-0.058,-0.015,-0.017,-0.03,-0.028
-0.013,-0.013,-0.015,-0.028,0.035,-0.058,-0.015,-0.016,-0.031,-0.028
-0.013,-0.013,-0.015,-0.028,0.036,-0.058,-0.015,-0.016,-0.031,-0.028
-0.013,-0.013,-0.015,-0.028,0.037,-0.058,-0.016,-0.015,-0.032,-0.027
-0.013,-0.013,-0.015,-0.028,0.038,-0.058,-0.016,-0.015,-0.032,-0.027
-0.014,-0.014,-0.016,-0.028,0.039,-0.057,-0.016,-0.015,-0.032,-0.027
-0.014,-0.014,-0.016,-0.028,0.039,-0.057,-0.016,-0.015,-0.033,-0.027
-0.015,-0.015,-0.016,-0.027,0.04,-0.056,-0.017,-0.015,-0.033,-0.026
-0.015,-0.015,-0.016,-0.027,0.041,-0.055,-0.017,-0.015,-0.034,-0.026
