0.035,0.014,-0.011,-0.005
0.035,0.016,-0.011,-0.005
0.035,0.018,-0.011,-0.005
0.035,0.019,-0.011,-0.005
0.035,0.02,-0.012,-0.005
0.035,0.022,-0.012,-0.005
0.035,0.023,-0.012,-0.005
0.035,0.023,-0.013,-0.005
0.035,0.024,-0.013,-0.004
0.035,0.024,-0.013,-0.004
0.035,0.024,-0.014,-0.004
0.035,0.024,-0.014,-0.003
0.035,0.024,-0.015,-0.003
0.035,0.023,-0.015,-0.002
0.036,0.023,-0.016,-0.002
0.036,0.021,-0.016,-0.002
0.036,0.02,-0.017,-0.001
0.037,0.018,-0.017,-0.001
0.037,0.017,-0.017,0
0.038,0.015,-0.018,0
0.038,0.013,-0.018,0
0.039,0.011,-0.019,0
0.039,0.008,-0.019,0.001
0.04,0.006,-0.02,0.001
0.04,0.004,-0.02,0.001
0.041,0.001,-0.021,0.002
0.041,-0.001,-0.021,0.002
0.041,-0.003,-0.022,0.002
0.042,-0.005,-0.023,0.003
0.042,-0.007,-0.023,0.003
0.042,-0.009,-0.024,0.003
0.042,-0.01,-0.024,0.004
0.042,-0.011,-0.025,0.004
0.042,-0.012,-0.025,0.004
0.041,-0.013,-0.026,0.005
0.041,-0.014,-0.027,0.005
0.041,-0.014,-0.027,0.005
0.04,-0.014,-0.028,0.006
0.04,-0.014,-0.028,0.006
0.039,-0.013,-0.028,0.006
0.039,-0.013,-0.029,0.007
0.038,-0.012,-0.029,0.007
0.038,-0.011,-0.029,0.007
0.037,-0.01,-0.029,0.007
0.036,-0.009,-0.029,0.008
0.036,-0.007,-0.029,0.008
0.035,-0.006,-0.029,0.008
0.034,-0.005,-0.028,0.008
0.034,-0.004,-0.028,0.008
0.033,-0.003,-0.027,0.008
0.033,-0.002,-0.026,0.008
0.032,-0.001,-0.026,0.008
0.032,-0.001,-0.025,0.007
0.032,0,-0.024,0.007
0.031,0,-0.023,0.007
0.031,0,-0.022,0.007
0.031,0,-0.021,0.006
0.031,0,-0.02,0.006
0.031,0,-0.02,0.006
0.031,0,-0.019,0.005
0.031,-0.001,-0.018,0.005
0.031,-0.001,-0.017,0.004
0.031,-0.002,-0.017,0.004
0.031,-0.003,-0.016,0.003
0.031,-0.004,-0.016,0.003
0.031,-0.004,-0.016,0.003
0.032,-0.005,-0.016,0.002
0.032,-0.006,-0.016,0.002
0.032,-0.007,-0.016,0.002
0.032,-0.007,-0.017,0.002
0.033,-0.008,-0.017,0.002
0.033,-0.008,-0.018,0.002
0.034,-0.009,-0.019,0.002
0.034,-0.009,-0.019,0.002
0.034,-0.009,-0.02,0.002
0.035,-0.009,-0.021,0.002
0.035,-0.009,-0.022,0.002
0.035,-0.009,-0.023,0.002
0.036,-0.008,-0.024,0.003
0.036,-0.008,-0.024,0.003
0.036,-0.007,-0.025,0.003
0.036,-0.006,-0.026,0.004
0.036,-0.005,-0.026,0.004
0.036,-0.004,-0.027,0.005
0.036,-0.003,-0.027,0.005
0.036,-0.001,-0.027,0.006
0.036,0,-0.027,0.006
0.035,0.002,-0.027,0.007
0.035,0.003,-0.027,0.007
0.034,0.005,-0.027,0.008
0.034,0.006,-0.027,0.008
0.033,0.008,-0.026,0.009
0.033,0.009,-0.026,0.009
0.032,0.011,-0.026,0.01
0.031,0.012,-0.025,0.01
0.03,0.014,-0.025,0.011
0.03,0.015,-0.024,0.011
0.029,0.016,-0.024,0.012
0.028,0.017,-0.023,0.012
0.027,0.018,-0.023,0.012
0.026,0.019,-0.022,0.012
0.025,0.02,-0.022,0.012
0.023,0.02,-0.021,0.012
0.022,0.021,-0.021,0.012
0.021,0.021,-0.021,0.012
0.02,0.021,-0.02,0.012
0.019,0.021,-0.02,0.011
0.018,0.021,-0.02,0.011
0.017,0.02,-0.019,0.01
0.016,0.02,-0.019,0.009
0.015,0.019,-0.019,0.008
0.014,0.019,-0.019,0.008
0.014,0.018,-0.018,0.007
0.013,0.017,-0.018,0.006
0.012,0.016,-0.018,0.005
0.012,0.015,-0.018,0.004
0.012,0.014,-0.018,0.003
0.012,0.013,-0.018,0.002
0.012,0.012,-0.018,0.002
0.012,0.011,-0.018,0.001
0.012,0.01,-0.018,0
0.013,0.009,-0.018,0
0.013,0.008,-0.018,0
0.014,0.007,-0.018,-0.001
0.015,0.005,-0.018,-0.001
0.016,0.004,-0.019,0
0.017,0.003,-0.019,0
0.018,0.002,-0.019,0
0.019,0.001,-0.019,0
0.02,0,-0.019,0.001
0.022,0,-0.02,0.001
0.023,-0.001,-0.02,0.002
0.024,-0.002,-0.02,0.003
0.025,-0.003,-0.02,0.003
0.026,-0.003,-0.02,0.004
0.027,-0.004,-0.019,0.005
0.028,-0.004,-0.019,0.005
0.029,-0.004,-0.019,0.006
0.03,-0.004,-0.018,0.006
0.031,-0.004,-0.018,0.006
0.031,-0.004,-0.017,0.006
0.032,-0.004,-0.016,0.006
0.032,-0.003,-0.016,0.006
0.033,-0.003,-0.015,0.006
0.033,-0.002,-0.014,0.006
0.033,-0.001,-0.013,0.005
0.033,0,-0.012,0.004
0.033,0.001,-0.01,0.004
0.033,0.002,-0.009,0.003
0.033,0.004,-0.008,0.002
0.033,0.005,-0.007,0.001
0.032,0.007,-0.006,0
0.032,0.009,-0.005,-0.001
0.032,0.011,-0.005,-0.002
0.031,0.013,-0.004,-0.003
0.031,0.015,-0.003,-0.003
0.03,0.017,-0.003,-0.004
0.03,0.019,-0.003,-0.005
0.03,0.02,-0.003,-0.005
0.029,0.022,-0.003,-0.006
0.029,0.024,-0.003,-0.006
0.028,0.025,-0.003,-0.006
0.028,0.026,-0.004,-0.007
0.027,0.027,-0.004,-0.007
0.027,0.028,-0.005,-0.007
0.027,0.028,-0.006,-0.006
0.026,0.028,-0.007,-0.006
0.026,0.028,-0.008,-0.006
0.025,0.027,-0.009,-0.005
0.025,0.027,-0.01,-0.005
0.024,0.025,-0.011,-0.004
0.024,0.024,-0.012,-0.004
0.023,0.022,-0.013,-0.003
0.023,0.02,-0.014,-0.003
0.023,0.018,-0.015,-0.002
0.022,0.016,-0.016,-0.001
0.022,0.013,-0.016,-0.001
0.022,0.011,-0.017,0
0.021,0.008,-0.017,0
0.021,0.005,-0.018,0.001
0.021,0.003,-0.018,0.001
0.021,0,-0.018,0.002
0.021,-0.002,-0.018,0.002
0.021,-0.004,-0.018,0.003
0.021,-0.006,-0.018,0.003
0.021,-0.008,-0.018,0.003
0.021,-0.009,-0.017,0.004
0.022,-0.01,-0.016,0.004
0.022,-0.011,-0.016,0.004
0.023,-0.012,-0.015,0.005
0.023,-0.012,-0.014,0.005
0.024,-0.012,-0.013,0.006
0.024,-0.011,-0.011,0.006
0.025,-0.011,-0.01,0.006
0.026,-0.01,-0.009,0.007
0.026,-0.009,-0.008,0.007
0.027,-0.007,-0.006,0.008
0.028,-0.006,-0.005,0.008
0.028,-0.004,-0.003,0.008
0.029,-0.002,-0.002,0.009
0.03,0,-0.001,0.009
0.03,0.002,0.001,0.01
