0.004,0,0.007,-0.001,0,0.008,0,-0.032,0.016,0.018,0,0,0.034,0,-0.079,0,0,0.02
0.004,0.005,0.008,-0.001,0.056,0.008,-0.013,-0.032,0.017,0.018,0.056,-0.032,0.033,-0.114,-0.079,-0.013,0.02,0.02
0.003,0.005,0.008,0,0.056,0.008,-0.013,-0.032,0.017,0.018,0.056,-0.032,0.033,-0.114,-0.08,-0.013,0.02,0.02
0.002,0.005,0.008,0,0.055,0.008,-0.013,-0.032,0.017,0.018,0.055,-0.032,0.033,-0.115,-0.08,-0.013,0.021,0.02
0.002,0.006,0.008,0,0.055,0.008,-0.013,-0.032,0.017,0.018,0.055,-0.032,0.033,-0.115,-0.08,-0.013,0.021,0.02
0.001,0.006,0.009,0,0.054,0.008,-0.014,-0.033,0.017,0.018,0.054,-0.032,0.033,-0.116,-0.08,-0.014,0.021,0.02
0.001,0.006,0.009,0,0.054,0.008,-0.014,-0.033,0.017,0.018,0.054,-0.032,0.033,-0.116,-0.08,-0.014,0.021,0.02
0.001,0.006,0.009,0,0.053,0.008,-0.014,-0.033,0.017,0.018,0.053,-0.032,0.033,-0.117,-0.081,-0.014,0.022,0.02
0,0.006,0.009,0,0.053,0.008,-0.014,-0.034,0.016,0.018,0.053,-0.032,0.033,-0.117,-0.081,-0.014,0.022,0.02
0,0.007,0.009,0,0.053,0.008,-0.014,-0.034,0.016,0.018,0.053,-0.032,0.033,-0.118,-0.081,-0.014,0.022,0.02
0,0.007,0.01,-0.001,0.052,0.009,-0.014,-0.034,0.016,0.018,0.052,-0.032,0.033,-0.118,-0.081,-0.014,0.022,0.02
0,0.007,0.01,-0.001,0.052,0.009,-0.014,-0.035,0.015,0.018,0.052,-0.032,0.033,-0.118,-0.081,-0.014,0.022,0.02
0,0.007,0.01,-0.001,0.052,0.009,-0.014,-0.035,0.015,0.018,0.052,-0.032,0.033,-0.119,-0.081,-0.014,0.022,0.02
0.001,0.008,0.01,-0.001,0.052,0.01,-0.014,-0.035,0.014,0.018,0.052,-0.032,0.033,-0.119,-0.08,-0.014,0.022,0.02
0.001,0.008,0.01,-0.001,0.051,0.01,-0.014,-0.035,0.014,0.018,0.051,-0.032,0.033,-0.119,-0.08,-0.014,0.022,0.02
0.001,0.008,0.011,-0.002,0.051,0.01,-0.014,-0.035,0.013,0.018,0.051,-0.032,0.033,-0.119,-0.08,-0.014,0.022,0.02
0.002,0.008,0.011,-0.002,0.051,0.011,-0.014,-0.035,0.013,0.017,0.051,-0.031,0.034,-0.119,-0.08,-0.014,0.022,0.019
0.002,0.009,0.011,-0.002,0.051,0.011,-0.014,-0.035,0.012,0.017,0.051,-0.031,0.034,-0.119,-0.08,-0.014,0.021,0.019
0.003,0.009,0.011,-0.003,0.051,0.011,-0.014,-0.035,0.012,0.017,0.051,-0.031,0.034,-0.119,-0.08,-0.014,0.021,0.019
0.004,0.009,0.011,-0.003,0.051,0.012,-0.014,-0.035,0.011,0.016,0.051,-0.031,0.034,-0.118,-0.08,-0.014,0.021,0.019
0.004,0.009,0.012,-0.004,0.051,0.012,-0.014,-0.035,0.011,0.016,0.051,-0.031,0.034,-0.118,-0.08,-0.014,0.021,0.019
0.005,0.009,0.012,-0.004,0.051,0.012,-0.014,-0.035,0.01,0.015,0.051,-0.031,0.034,-0.118,-0.08,-0.014,0.021,0.019
0.006,0.01,0.012,-0.004,0.051,0.012,-0.014,-0.034,0.01,0.015,0.051,-0.031,0.034,-0.117,-0.08,-0.014,0.02,0.019
0.006,0.01,0.012,-0.005,0.051,0.012,-0.014,-0.034,0.01,0.014,0.051,-0.03,0.034,-0.117,-0.08,-0.014,0.02,0.019
0.007,0.01,0.013,-0.005,0.051,0.013,-0.013,-0.033,0.009,0.014,0.051,-0.03,0.034,-0.116,-0.08,-0.013,0.02,0.019
0.008,0.01,0.013,-0.005,0.051,0.013,-0.013,-0.032,0.009,0.013,0.051,-0.03,0.034,-0.115,-0.08,-0.013,0.02,0.019
0.008,0.01,0.013,-0.005,0.051,0.013,-0.013,-0.031,0.009,0.013,0.051,-0.03,0.034,-0.115,-0.08,-0.013,0.019,0.019
0.009,0.01,0.013,-0.006,0.051,0.013,-0.013,-0.031,0.009,0.012,0.051,-0.03,0.034,-0.114,-0.08,-0.013,0.019,0.019
0.009,0.01,0.013,-0.006,0.051,0.012,-0.013,-0.03,0.009,0.012,0.051,-0.03,0.034,-0.113,-0.08,-0.013,0.019,0.019
0.01,0.011,0.014,-0.006,0.051,0.012,-0.013,-0.029,0.009,0.011,0.051,-0.03,0.034,-0.112,-0.08,-0.013,0.019,0.019
0.01,0.011,0.014,-0.006,0.051,0.012,-0.013,-0.028,0.009,0.011,0.051,-0.03,0.033,-0.111,-0.08,-0.013,0.019,0.02
0.011,0.011,0.014,-0.006,0.051,0.012,-0.013,-0.027,0.009,0.01,0.051,-0.03,0.033,-0.111,-0.08,-0.013,0.018,0.02
0.011,0.011,0.014,-0.006,0.051,0.012,-0.013,-0.026,0.009,0.01,0.051,-0.03,0.033,-0.11,-0.08,-0.013,0.018,0.02
0.011,0.011,0.014,-0.006,0.05,0.011,-0.013,-0.025,0.01,0.01,0.05,-0.03,0.033,-0.109,-0.08,-0.013,0.018,0.02
0.011,0.011,0.014,-0.006,0.05,0.011,-0.013,-0.024,0.01,0.01,0.05,-0.03,0.033,-0.108,-0.08,-0.013,0.018,0.02
0.011,0.011,0.014,-0.006,0.05,0.011,-0.014,-0.023,0.01,0.009,0.05,-0.031,0.032,-0.107,-0.08,-0.014,0.018,0.02
0.011,0.011,0.014,-0.006,0.05,0.01,-0.014,-0.022,0.01,0.009,0.05,-0.031,0.032,-0.107,-0.08,-0.014,0.018,0.02
0.011,0.012,0.014,-0.006,0.05,0.01,-0.014,-0.021,0.011,0.009,0.05,-0.031,0.032,-0.106,-0.08,-0.014,0.018,0.02
0.011,0.012,0.014,-0.006,0.049,0.01,-0.014,-0.021,0.011,0.009,0.049,-0.031,0.032,-0.105,-0.081,-0.014,0.018,0.02
0.01,0.012,0.014,-0.006,0.049,0.01,-0.014,-0.02,0.011,0.009,0.049,-0.031,0.032,-0.105,-0.081,-0.014,0.018,0.021
0.01,0.012,0.014,-0.005,0.049,0.009,-0.014,-0.019,0.011,0.009,0.049,-0.031,0.032,-0.104,-0.081,-0.014,0.018,0.021
0.009,0.012,0.014,-0.005,0.049,0.009,-0.014,-0.019,0.012,0.009,0.049,-0.032,0.031,-0.103,-0.081,-0.014,0.018,0.021
0.008,0.013,0.013,-0.005,0.049,0.009,-0.014,-0.019,0.012,0.009,0.049,-0.032,0.031,-0.103,-0.081,-0.014,0.018,0.021
0.008,0.013,0.013,-0.005,0.049,0.009,-0.015,-0.018,0.012,0.009,0.049,-0.032,0.031,-0.102,-0.081,-0.015,0.018,0.021
0.007,0.013,0.013,-0.005,0.049,0.009,-0.015,-0.018,0.012,0.009,0.049,-0.032,0.031,-0.102,-0.082,-0.015,0.018,0.021
0.006,0.014,0.013,-0.005,0.049,0.009,-0.015,-0.018,0.012,0.009,0.049,-0.033,0.031,-0.102,-0.082,-0.015,0.018,0.022
0.005,0.014,0.013,-0.004,0.049,0.009,-0.015,-0.018,0.012,0.009,0.049,-0.033,0.031,-0.101,-0.082,-0.015,0.018,0.022
0.004,0.014,0.013,-0.004,0.05,0.009,-0.015,-0.018,0.011,0.009,0.05,-0.033,0.031,-0.101,-0.082,-0.015,0.018,0.022
0.003,0.015,0.012,-0.004,0.05,0.01,-0.016,-0.018,0.011,0.01,0.05,-0.033,0.031,-0.101,-0.083,-0.016,0.018,0.022
0.003,0.015,0.012,-0.004,0.051,0.01,-0.016,-0.018,0.011,0.01,0.051,-0.033,0.031,-0.101,-0.083,-0.016,0.018,0.022
0.002,0.015,0.012,-0.004,0.051,0.01,-0.016,-0.018,0.011,0.01,0.051,-0.034,0.031,-0.101,-0.084,-0.016,0.018,0.022
0.001,0.016,0.012,-0.004,0.052,0.011,-0.016,-0.018,0.011,0.01,0.052,-0.034,0.031,-0.101,-0.084,-0.016,0.018,0.022
0,0.016,0.012,-0.004,0.052,0.011,-0.017,-0.019,0.01,0.01,0.052,-0.034,0.031,-0.101,-0.084,-0.017,0.017,0.022
-0.001,0.016,0.012,-0.004,0.053,0.011,-0.017,-0.019,0.01,0.011,0.053,-0.034,0.031,-0.101,-0.085,-0.017,0.017,0.022
-0.001,0.017,0.013,-0.005,0.054,0.012,-0.017,-0.019,0.01,0.011,0.054,-0.035,0.031,-0.102,-0.085,-0.017,0.017,0.022
-0.002,0.017,0.013,-0.005,0.055,0.012,-0.017,-0.02,0.009,0.011,0.055,-0.035,0.031,-0.102,-0.086,-0.017,0.017,0.022
-0.002,0.017,0.013,-0.005,0.055,0.013,-0.018,-0.02,0.009,0.011,0.055,-0.035,0.031,-0.102,-0.086,-0.018,0.017,0.022
-0.002,0.018,0.013,-0.005,0.056,0.013,-0.018,-0.021,0.009,0.011,0.056,-0.035,0.032,-0.102,-0.087,-0.018,0.017,0.022
-0.003,0.018,0.014,-0.005,0.057,0.014,-0.018,-0.021,0.009,0.011,0.057,-0.035,0.032,-0.103,-0.087,-0.018,0.016,0.022
-0.003,0.018,0.014,-0.006,0.058,0.014,-0.019,-0.021,0.009,0.011,0.058,-0.036,0.032,-0.103,-0.088,-0.019,0.016,0.022
-0.003,0.018,0.014,-0.006,0.059,0.015,-0.019,-0.022,0.009,0.011,0.059,-0.036,0.032,-0.104,-0.088,-0.019,0.016,0.022
-0.003,0.018,0.015,-0.006,0.059,0.015,-0.019,-0.022,0.008,0.011,0.059,-0.036,0.032,-0.104,-0.088,-0.019,0.016,0.022
-0.003,0.018,0.015,-0.007,0.06,0.016,-0.02,-0.022,0.008,0.011,0.06,-0.036,0.032,-0.104,-0.089,-0.02,0.015,0.022
-0.002,0.019,0.015,-0.007,0.061,0.016,-0.02,-0.023,0.009,0.011,0.061,-0.037,0.031,-0.105,-0.089,-0.02,0.015,0.021
-0.002,0.019,0.016,-0.008,0.061,0.017,-0.02,-0.023,0.009,0.011,0.061,-0.037,0.031,-0.105,-0.09,-0.02,0.015,0.021
-0.001,0.019,0.016,-0.008,0.062,0.017,-0.02,-0.023,0.009,0.011,0.062,-0.037,0.031,-0.106,-0.09,-0.02,0.014,0.021
-0.001,0.019,0.016,-0.008,0.062,0.017,-0.02,-0.023,0.009,0.011,0.062,-0.037,0.031,-0.106,-0.09,-0.02,0.014,0.021
0,0.018,0.016,-0.009,0.062,0.018,-0.021,-0.023,0.009,0.011,0.062,-0.037,0.031,-0.106,-0.09,-0.021,0.014,0.021
0,0.018,0.016,-0.009,0.062,0.018,-0.021,-0.023,0.01,0.011,0.062,-0.038,0.031,-0.107,-0.09,-0.021,0.013,0.02
0.001,0.018,0.017,-0.01,0.062,0.018,-0.021,-0.023,0.01,0.011,0.062,-0.038,0.03,-0.107,-0.09,-0.021,0.013,0.02
0.001,0.018,0.017,-0.01,0.062,0.018,-0.021,-0.023,0.01,0.011,0.062,-0.038,0.03,-0.107,-0.09,-0.021,0.012,0.02
