Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12
rov trace:,ABL    D-2,ABL    D-2,ABL    D-2,ABL    D-2,ABL    D-2,ABL    D-2,ABL    D-2,ABL    D-2,ABL    D-2,ABL    D-2,ABL    D-2
,0.0870,0.0560,-0.0240,0.0870,0.1360,0.0610,0.0560,0.0580,0.0620,0.1610,0.1950
,0.0860,0.0560,-0.0250,0.0860,0.1350,0.0610,0.0560,0.0570,0.0620,0.1600,0.1940
,0.0850,0.0550,-0.0260,0.0850,0.1340,0.0620,0.0550,0.0560,0.0620,0.1590,0.1940
,0.0840,0.0550,-0.0270,0.0840,0.1330,0.0620,0.0550,0.0560,0.0620,0.1580,0.1930
,0.0830,0.0550,-0.0280,0.0830,0.1320,0.0620,0.0550,0.0550,0.0620,0.1580,0.1920
,0.0820,0.0550,-0.0290,0.0820,0.1310,0.0620,0.0550,0.0540,0.0620,0.1570,0.1920
,0.0820,0.0550,-0.0300,0.0820,0.1300,0.0620,0.0550,0.0530,0.0620,0.1560,0.1910
,0.0810,0.0550,-0.0310,0.0810,0.1290,0.0620,0.0550,0.0520,0.0620,0.1550,0.1900
,0.0800,0.0550,-0.0320,0.0800,0.1280,0.0620,0.0550,0.0510,0.0620,0.1540,0.1900
,0.0790,0.0550,-0.0330,0.0790,0.1280,0.0620,0.0550,0.0500,0.0610,0.1540,0.1890
,0.0790,0.0550,-0.0340,0.0790,0.1280,0.0620,0.0550,0.0490,0.0610,0.1530,0.1890
,0.0780,0.0560,-0.0350,0.0780,0.1280,0.0620,0.0560,0.0490,0.0610,0.1520,0.1880
,0.0780,0.0560,-0.0360,0.0780,0.1280,0.0630,0.0560,0.0480,0.0600,0.1520,0.1880
,0.0770,0.0560,-0.0370,0.0770,0.1280,0.0630,0.0560,0.0470,0.0600,0.1510,0.1870
,0.0770,0.0570,-0.0370,0.0770,0.1280,0.0630,0.0570,0.0470,0.0590,0.1500,0.1870
,0.0760,0.0570,-0.0380,0.0760,0.1290,0.0640,0.0570,0.0460,0.0590,0.1490,0.1860
,0.0760,0.0570,-0.0390,0.0760,0.1290,0.0640,0.0570,0.0460,0.0580,0.1490,0.1860
,0.0750,0.0580,-0.0400,0.0750,0.1300,0.0650,0.0580,0.0460,0.0580,0.1480,0.1850
,0.0750,0.0580,-0.0410,0.0750,0.1310,0.0660,0.0580,0.0460,0.0570,0.1470,0.1850
,0.0740,0.0580,-0.0420,0.0740,0.1320,0.0670,0.0580,0.0460,0.0560,0.1460,0.1840
,0.0740,0.0580,-0.0430,0.0740,0.1320,0.0670,0.0580,0.0460,0.0560,0.1450,0.1840
,0.0730,0.0570,-0.0440,0.0730,0.1330,0.0690,0.0570,0.0460,0.0550,0.1440,0.1830
,0.0720,0.0570,-0.0450,0.0720,0.1340,0.0700,0.0570,0.0460,0.0540,0.1430,0.1830
,0.0710,0.0570,-0.0450,0.0710,0.1350,0.0710,0.0570,0.0470,0.0540,0.1420,0.1820
,0.0700,0.0560,-0.0460,0.0700,0.1360,0.0720,0.0560,0.0470,0.0530,0.1410,0.1810
,0.0690,0.0560,-0.0470,0.0690,0.1360,0.0740,0.0560,0.0480,0.0520,0.1390,0.1800
,0.0680,0.0550,-0.0480,0.0680,0.1370,0.0750,0.0550,0.0480,0.0520,0.1380,0.1800
,0.0670,0.0540,-0.0490,0.0670,0.1370,0.0770,0.0540,0.0490,0.0510,0.1360,0.1790
,0.0660,0.0530,-0.0500,0.0660,0.1380,0.0780,0.0530,0.0500,0.0500,0.1340,0.1770
,0.0640,0.0520,-0.0510,0.0640,0.1380,0.0790,0.0520,0.0510,0.0500,0.1320,0.1760
,0.0630,0.0520,-0.0520,0.0630,0.1380,0.0810,0.0520,0.0510,0.0490,0.1300,0.1750
,0.0610,0.0510,-0.0530,0.0610,0.1380,0.0820,0.0510,0.0520,0.0490,0.1280,0.1740
,0.0600,0.0500,-0.0540,0.0600,0.1380,0.0830,0.0500,0.0530,0.0490,0.1260,0.1720
,0.0580,0.0490,-0.0540,0.0580,0.1380,0.0840,0.0490,0.0540,0.0480,0.1240,0.1710
,0.0560,0.0480,-0.0550,0.0560,0.1370,0.0850,0.0480,0.0540,0.0480,0.1210,0.1700
,0.0550,0.0470,-0.0560,0.0550,0.1360,0.0850,0.0470,0.0550,0.0480,0.1190,0.1680
,0.0530,0.0460,-0.0570,0.0530,0.1360,0.0850,0.0460,0.0550,0.0480,0.1160,0.1660
,0.0510,0.0450,-0.0570,0.0510,0.1350,0.0860,0.0450,0.0550,0.0480,0.1140,0.1650
,0.0500,0.0440,-0.0580,0.0500,0.1330,0.0860,0.0440,0.0550,0.0480,0.1110,0.1630
,0.0480,0.0430,-0.0590,0.0480,0.1320,0.0850,0.0430,0.0550,0.0490,0.1090,0.1620
,0.0470,0.0430,-0.0590,0.0470,0.1300,0.0850,0.0430,0.0550,0.0490,0.1060,0.1600
,0.0460,0.0420,-0.0600,0.0460,0.1290,0.0840,0.0420,0.0540,0.0500,0.1040,0.1590
,0.0450,0.0420,-0.0600,0.0450,0.1270,0.0830,0.0420,0.0530,0.0500,0.1020,0.1570
,0.0440,0.0420,-0.0610,0.0440,0.1250,0.0820,0.0420,0.0520,0.0510,0.0990,0.1560
,0.0430,0.0410,-0.0610,0.0430,0.1230,0.0800,0.0410,0.0510,0.0520,0.0970,0.1540
,0.0420,0.0410,-0.0620,0.0420,0.1200,0.0790,0.0410,0.0490,0.0530,0.0950,0.1530
,0.0420,0.0410,-0.0620,0.0420,0.1180,0.0770,0.0410,0.0480,0.0540,0.0940,0.1520
,0.0410,0.0410,-0.0630,0.0410,0.1160,0.0750,0.0410,0.0460,0.0550,0.0920,0.1500
,0.0410,0.0400,-0.0630,0.0410,0.1130,0.0730,0.0400,0.0440,0.0560,0.0900,0.1490
,0.0410,0.0400,-0.0630,0.0410,0.1110,0.0710,0.0400,0.0410,0.0570,0.0890,0.1480
,0.0420,0.0400,-0.0640,0.0420,0.1080,0.0690,0.0400,0.0390,0.0580,0.0880,0.1470
,0.0420,0.0400,-0.0640,0.0420,0.1060,0.0660,0.0400,0.0370,0.0590,0.0870,0.1460
,0.0430,0.0390,-0.0650,0.0430,0.1030,0.0640,0.0390,0.0350,0.0600,0.0860,0.1450
,0.0430,0.0390,-0.0650,0.0430,0.1010,0.0620,0.0390,0.0320,0.0610,0.0860,0.1440
,0.0440,0.0380,-0.0660,0.0440,0.0990,0.0590,0.0380,0.0300,0.0620,0.0850,0.1430
,0.0450,0.0380,-0.0660,0.0450,0.0970,0.0570,0.0380,0.0280,0.0620,0.0850,0.1420
,0.0460,0.0370,-0.0670,0.0460,0.0950,0.0550,0.0370,0.0250,0.0630,0.0850,0.1410
,0.0480,0.0360,-0.0680,0.0480,0.0930,0.0530,0.0360,0.0230,0.0640,0.0850,0.1400
,0.0490,0.0350,-0.0690,0.0490,0.0910,0.0510,0.0350,0.0220,0.0640,0.0850,0.1390
,0.0500,0.0330,-0.0700,0.0500,0.0900,0.0490,0.0330,0.0200,0.0650,0.0840,0.1380
,0.0510,0.0320,-0.0710,0.0510,0.0880,0.0470,0.0320,0.0180,0.0650,0.0840,0.1360
,0.0520,0.0300,-0.0720,0.0520,0.0870,0.0460,0.0300,0.0170,0.0650,0.0840,0.1350
,0.0540,0.0280,-0.0730,0.0540,0.0860,0.0440,0.0280,0.0160,0.0660,0.0840,0.1340
,0.0550,0.0260,-0.0750,0.0550,0.0850,0.0430,0.0260,0.0150,0.0660,0.0840,0.1320
,0.0560,0.0240,-0.0760,0.0560,0.0850,0.0420,0.0240,0.0150,0.0650,0.0840,0.1310
,0.0560,0.0210,-0.0770,0.0560,0.0840,0.0410,0.0210,0.0140,0.0650,0.0830,0.1290
,0.0570,0.0190,-0.0790,0.0570,0.0840,0.0400,0.0190,0.0140,0.0650,0.0820,0.1270
,0.0570,0.0160,-0.0810,0.0570,0.0830,0.0400,0.0160,0.0140,0.0650,0.0820,0.1250
,0.0580,0.0130,-0.0830,0.0580,0.0830,0.0390,0.0130,0.0140,0.0640,0.0800,0.1230
,0.0580,0.0100,-0.0840,0.0580,0.0830,0.0390,0.0100,0.0150,0.0640,0.0790,0.1210
,0.0580,0.0070,-0.0860,0.0580,0.0820,0.0380,0.0070,0.0150,0.0630,0.0780,0.1190
,0.0570,0.0040,-0.0880,0.0570,0.0820,0.0380,0.0040,0.0150,0.0620,0.0760,0.1170
,0.0570,0.0000,-0.0900,0.0570,0.0820,0.0380,0.0000,0.0160,0.0610,0.0740,0.1140
,0.0560,-0.0030,-0.0920,0.0560,0.0810,0.0380,-0.0030,0.0160,0.0610,0.0720,0.1120
,0.0550,-0.0060,-0.0940,0.0550,0.0810,0.0370,-0.0060,0.0170,0.0600,0.0700,0.1100
,0.0540,-0.0090,-0.0960,0.0540,0.0810,0.0370,-0.0090,0.0170,0.0590,0.0680,0.1070
,0.0530,-0.0120,-0.0980,0.0530,0.0800,0.0370,-0.0120,0.0180,0.0580,0.0650,0.1050
,0.0510,-0.0150,-0.1000,0.0510,0.0790,0.0370,-0.0150,0.0180,0.0570,0.0630,0.1020
,0.0500,-0.0180,-0.1020,0.0500,0.0790,0.0370,-0.0180,0.0180,0.0570,0.0600,0.1000
,0.0480,-0.0200,-0.1040,0.0480,0.0780,0.0370,-0.0200,0.0180,0.0560,0.0570,0.0980
,0.0460,-0.0230,-0.1060,0.0460,0.0760,0.0360,-0.0230,0.0180,0.0550,0.0550,0.0950
,0.0450,-0.0250,-0.1070,0.0450,0.0750,0.0360,-0.0250,0.0170,0.0540,0.0520,0.0930
,0.0430,-0.0270,-0.1090,0.0430,0.0740,0.0360,-0.0270,0.0170,0.0540,0.0490,0.0910
,0.0410,-0.0290,-0.1100,0.0410,0.0720,0.0350,-0.0290,0.0160,0.0530,0.0470,0.0890
,0.0390,-0.0300,-0.1120,0.0390,0.0710,0.0350,-0.0300,0.0150,0.0530,0.0450,0.0870
,0.0370,-0.0320,-0.1130,0.0370,0.0690,0.0340,-0.0320,0.0140,0.0520,0.0420,0.0850
,0.0350,-0.0330,-0.1140,0.0350,0.0670,0.0330,-0.0330,0.0120,0.0520,0.0400,0.0840
,0.0330,-0.0340,-0.1150,0.0330,0.0650,0.0330,-0.0340,0.0110,0.0520,0.0390,0.0820
,0.0310,-0.0350,-0.1160,0.0310,0.0630,0.0320,-0.0350,0.0090,0.0510,0.0370,0.0810
,0.0290,-0.0350,-0.1170,0.0290,0.0610,0.0310,-0.0350,0.0070,0.0510,0.0360,0.0790
,0.0280,-0.0360,-0.1180,0.0280,0.0590,0.0300,-0.0360,0.0050,0.0510,0.0340,0.0780
,0.0260,-0.0360,-0.1180,0.0260,0.0570,0.0290,-0.0360,0.0040,0.0510,0.0340,0.0770
,0.0250,-0.0360,-0.1190,0.0250,0.0550,0.0280,-0.0360,0.0010,0.0510,0.0330,0.0770
,0.0240,-0.0360,-0.1190,0.0240,0.0530,0.0270,-0.0360,-0.0010,0.0500,0.0320,0.0760
,0.0230,-0.0350,-0.1190,0.0230,0.0510,0.0260,-0.0350,-0.0030,0.0500,0.0320,0.0760
,0.0220,-0.0350,-0.1190,0.0220,0.0490,0.0240,-0.0350,-0.0050,0.0500,0.0320,0.0750
,0.0210,-0.0340,-0.1190,0.0210,0.0470,0.0230,-0.0340,-0.0070,0.0500,0.0320,0.0750
,0.0200,-0.0340,-0.1200,0.0200,0.0450,0.0220,-0.0340,-0.0090,0.0500,0.0320,0.0750
,0.0200,-0.0330,-0.1200,0.0200,0.0440,0.0210,-0.0330,-0.0110,0.0500,0.0320,0.0750
,0.0190,-0.0320,-0.1200,0.0190,0.0420,0.0190,-0.0320,-0.0130,0.0500,0.0320,0.0750
,0.0190,-0.0320,-0.1200,0.0190,0.0410,0.0180,-0.0320,-0.0150,0.0500,0.0330,0.0750
,0.0190,-0.0310,-0.1210,0.0190,0.0400,0.0170,-0.0310,-0.0160,0.0490,0.0330,0.0750
,0.0190,-0.0300,-0.1210,0.0190,0.0390,0.0160,-0.0300,-0.0180,0.0490,0.0330,0.0750
,0.0190,-0.0300,-0.1210,0.0190,0.0380,0.0140,-0.0300,-0.0200,0.0490,0.0330,0.0760
,0.0190,-0.0290,-0.1220,0.0190,0.0380,0.0130,-0.0290,-0.0210,0.0490,0.0340,0.0760
,0.0190,-0.0280,-0.1230,0.0190,0.0370,0.0120,-0.0280,-0.0220,0.0480,0.0340,0.0760
,0.0190,-0.0280,-0.1230,0.0190,0.0370,0.0100,-0.0280,-0.0230,0.0480,0.0340,0.0760
,0.0190,-0.0280,-0.1240,0.0190,0.0370,0.0090,-0.0280,-0.0240,0.0470,0.0330,0.0770
,0.0190,-0.0270,-0.1250,0.0190,0.0370,0.0080,-0.0270,-0.0250,0.0470,0.0330,0.0770
,0.0190,-0.0270,-0.1260,0.0190,0.0370,0.0060,-0.0270,-0.0260,0.0460,0.0330,0.0770
,0.0190,-0.0270,-0.1280,0.0190,0.0370,0.0050,-0.0270,-0.0270,0.0460,0.0320,0.0770
,0.0190,-0.0270,-0.1290,0.0190,0.0380,0.0040,-0.0270,-0.0270,0.0450,0.0320,0.0770
,0.0190,-0.0270,-0.1300,0.0190,0.0380,0.0030,-0.0270,-0.0280,0.0440,0.0310,0.0770
,0.0190,-0.0270,-0.1320,0.0190,0.0390,0.0010,-0.0270,-0.0280,0.0440,0.0300,0.0770
,0.0190,-0.0270,-0.1340,0.0190,0.0400,0.0000,-0.0270,-0.0290,0.0430,0.0290,0.0770
,0.0180,-0.0270,-0.1350,0.0180,0.0400,-0.0010,-0.0270,-0.0290,0.0420,0.0280,0.0770
,0.0180,-0.0280,-0.1370,0.0180,0.0410,-0.0020,-0.0280,-0.0290,0.0410,0.0270,0.0770
,0.0180,-0.0280,-0.1390,0.0180,0.0420,-0.0040,-0.0280,-0.0290,0.0410,0.0250,0.0770
,0.0180,-0.0280,-0.1400,0.0180,0.0430,-0.0050,-0.0280,-0.0290,0.0400,0.0240,0.0770
,0.0170,-0.0290,-0.1420,0.0170,0.0430,-0.0060,-0.0290,-0.0290,0.0390,0.0230,0.0760
,0.0170,-0.0290,-0.1440,0.0170,0.0440,-0.0070,-0.0290,-0.0290,0.0380,0.0210,0.0760
,0.0160,-0.0300,-0.1460,0.0160,0.0450,-0.0090,-0.0300,-0.0280,0.0370,0.0200,0.0760
,0.0160,-0.0300,-0.1470,0.0160,0.0450,-0.0100,-0.0300,-0.0280,0.0370,0.0190,0.0760
,0.0150,-0.0310,-0.1490,0.0150,0.0460,-0.0110,-0.0310,-0.0280,0.0360,0.0180,0.0760
,0.0150,-0.0310,-0.1500,0.0150,0.0460,-0.0120,-0.0310,-0.0280,0.0350,0.0160,0.0760
,0.0140,-0.0320,-0.1520,0.0140,0.0460,-0.0130,-0.0320,-0.0280,0.0350,0.0150,0.0760
,0.0130,-0.0320,-0.1530,0.0130,0.0470,-0.0140,-0.0320,-0.0280,0.0340,0.0140,0.0760
,0.0130,-0.0330,-0.1540,0.0130,0.0470,-0.0150,-0.0330,-0.0270,0.0330,0.0140,0.0760
,0.0120,-0.0330,-0.1550,0.0120,0.0470,-0.0160,-0.0330,-0.0270,0.0330,0.0130,0.0760
,0.0110,-0.0330,-0.1560,0.0110,0.0470,-0.0170,-0.0330,-0.0270,0.0320,0.0120,0.0760
,0.0100,-0.0340,-0.1570,0.0100,0.0470,-0.0180,-0.0340,-0.0270,0.0320,0.0120,0.0760
,0.0090,-0.0340,-0.1570,0.0090,0.0460,-0.0190,-0.0340,-0.0270,0.0320,0.0110,0.0770
,0.0080,-0.0350,-0.1580,0.0080,0.0460,-0.0200,-0.0350,-0.0270,0.0310,0.0110,0.0770
,0.0070,-0.0350,-0.1580,0.0070,0.0460,-0.0210,-0.0350,-0.0270,0.0310,0.0110,0.0770
,0.0060,-0.0350,-0.1590,0.0060,0.0450,-0.0210,-0.0350,-0.0270,0.0310,0.0110,0.0780
,0.0050,-0.0360,-0.1590,0.0050,0.0440,-0.0220,-0.0360,-0.0270,0.0310,0.0110,0.0780
,0.0040,-0.0370,-0.1590,0.0040,0.0440,-0.0230,-0.0370,-0.0270,0.0300,0.0120,0.0790
,0.0030,-0.0370,-0.1590,0.0030,0.0430,-0.0240,-0.0370,-0.0270,0.0300,0.0120,0.0790
,0.0030,-0.0380,-0.1590,0.0030,0.0420,-0.0250,-0.0380,-0.0270,0.0300,0.0130,0.0790
,0.0020,-0.0380,-0.1580,0.0020,0.0410,-0.0250,-0.0380,-0.0270,0.0300,0.0130,0.0800
,0.0010,-0.0390,-0.1580,0.0010,0.0400,-0.0260,-0.0390,-0.0270,0.0300,0.0140,0.0800
,0.0000,-0.0400,-0.1580,0.0000,0.0390,-0.0270,-0.0400,-0.0270,0.0300,0.0150,0.0800
,0.0000,-0.0410,-0.1570,0.0000,0.0380,-0.0280,-0.0410,-0.0270,0.0300,0.0150,0.0800
,-0.0010,-0.0420,-0.1570,-0.0010,0.0370,-0.0280,-0.0420,-0.0270,0.0300,0.0160,0.0800
,-0.0010,-0.0430,-0.1560,-0.0010,0.0360,-0.0290,-0.0430,-0.0280,0.0300,0.0170,0.0800
,-0.0020,-0.0450,-0.1550,-0.0020,0.0340,-0.0300,-0.0450,-0.0280,0.0290,0.0180,0.0800
,-0.0020,-0.0460,-0.1550,-0.0020,0.0330,-0.0300,-0.0460,-0.0280,0.0290,0.0180,0.0790
,-0.0020,-0.0480,-0.1540,-0.0020,0.0320,-0.0310,-0.0480,-0.0280,0.0290,0.0190,0.0790
,-0.0020,-0.0500,-0.1530,-0.0020,0.0310,-0.0310,-0.0500,-0.0290,0.0290,0.0190,0.0780
,-0.0030,-0.0510,-0.1530,-0.0030,0.0300,-0.0320,-0.0510,-0.0290,0.0280,0.0200,0.0770
,-0.0030,-0.0530,-0.1520,-0.0030,0.0290,-0.0330,-0.0530,-0.0290,0.0280,0.0200,0.0760
,-0.0030,-0.0550,-0.1510,-0.0030,0.0280,-0.0330,-0.0550,-0.0300,0.0270,0.0200,0.0750
,-0.0030,-0.0580,-0.1510,-0.0030,0.0270,-0.0340,-0.0580,-0.0300,0.0270,0.0210,0.0740
,-0.0020,-0.0600,-0.1500,-0.0020,0.0260,-0.0340,-0.0600,-0.0300,0.0260,0.0200,0.0720
,-0.0020,-0.0620,-0.1490,-0.0020,0.0260,-0.0340,-0.0620,-0.0310,0.0250,0.0200,0.0710
,-0.0020,-0.0640,-0.1490,-0.0020,0.0250,-0.0350,-0.0640,-0.0310,0.0250,0.0200,0.0690
,-0.0020,-0.0660,-0.1480,-0.0020,0.0240,-0.0350,-0.0660,-0.0310,0.0240,0.0190,0.0670
,-0.0020,-0.0680,-0.1480,-0.0020,0.0240,-0.0350,-0.0680,-0.0310,0.0230,0.0190,0.0660
,-0.0020,-0.0700,-0.1470,-0.0020,0.0230,-0.0360,-0.0700,-0.0320,0.0220,0.0180,0.0640
,-0.0020,-0.0710,-0.1470,-0.0020,0.0230,-0.0360,-0.0710,-0.0320,0.0210,0.0170,0.0620
,-0.0020,-0.0730,-0.1470,-0.0020,0.0230,-0.0360,-0.0730,-0.0320,0.0210,0.0150,0.0600
,-0.0030,-0.0730,-0.1470,-0.0030,0.0230,-0.0360,-0.0730,-0.0320,0.0200,0.0140,0.0580
,-0.0030,-0.0740,-0.1460,-0.0030,0.0230,-0.0360,-0.0740,-0.0320,0.0190,0.0120,0.0560
,-0.0030,-0.0740,-0.1460,-0.0030,0.0230,-0.0360,-0.0740,-0.0320,0.0180,0.0100,0.0550
,-0.0040,-0.0730,-0.1460,-0.0040,0.0230,-0.0360,-0.0730,-0.0320,0.0180,0.0080,0.0530
,-0.0040,-0.0720,-0.1470,-0.0040,0.0240,-0.0360,-0.0720,-0.0320,0.0170,0.0060,0.0510
,-0.0050,-0.0700,-0.1470,-0.0050,0.0240,-0.0360,-0.0700,-0.0320,0.0170,0.0040,0.0490
,-0.0060,-0.0670,-0.1470,-0.0060,0.0250,-0.0360,-0.0670,-0.0320,0.0160,0.0010,0.0480
,-0.0060,-0.0630,-0.1470,-0.0060,0.0260,-0.0360,-0.0630,-0.0320,0.0160,-0.0020,0.0460
,-0.0070,-0.0590,-0.1480,-0.0070,0.0260,-0.0360,-0.0590,-0.0320,0.0160,-0.0050,0.0440
,-0.0080,-0.0540,-0.1490,-0.0080,0.0270,-0.0360,-0.0540,-0.0320,0.0160,-0.0080,0.0430
,-0.0090,-0.0470,-0.1490,-0.0090,0.0290,-0.0360,-0.0470,-0.0310,0.0160,-0.0110,0.0410
,-0.0100,-0.0400,-0.1500,-0.0100,0.0300,-0.0360,-0.0400,-0.0310,0.0160,-0.0140,0.0400
,-0.0110,-0.0310,-0.1510,-0.0110,0.0310,-0.0360,-0.0310,-0.0310,0.0160,-0.0170,0.0390
,-0.0110,-0.0220,-0.1520,-0.0110,0.0320,-0.0360,-0.0220,-0.0310,0.0170,-0.0210,0.0370
,-0.0120,-0.0120,-0.1530,-0.0120,0.0340,-0.0360,-0.0120,-0.0310,0.0170,-0.0240,0.0360
,-0.0130,0.0000,-0.1540,-0.0130,0.0350,-0.0360,0.0000,-0.0300,0.0170,-0.0270,0.0340
,-0.0140,0.0120,-0.1560,-0.0140,0.0360,-0.0360,0.0120,-0.0300,0.0180,-0.0300,0.0330
,-0.0140,0.0260,-0.1570,-0.0140,0.0380,-0.0360,0.0260,-0.0300,0.0180,-0.0340,0.0320
,-0.0140,0.0400,-0.1580,-0.0140,0.0390,-0.0360,0.0400,-0.0300,0.0190,-0.0370,0.0300
,-0.0150,0.0550,-0.1600,-0.0150,0.0400,-0.0360,0.0550,-0.0300,0.0200,-0.0400,0.0290
,-0.0150,0.0710,-0.1610,-0.0150,0.0410,-0.0370,0.0710,-0.0300,0.0200,-0.0420,0.0280
,-0.0150,0.0880,-0.1630,-0.0150,0.0420,-0.0370,0.0880,-0.0300,0.0210,-0.0450,0.0260
,-0.0150,0.1060,-0.1640,-0.0150,0.0430,-0.0370,0.1060,-0.0300,0.0210,-0.0470,0.0250
,-0.0150,0.1250,-0.1660,-0.0150,0.0430,-0.0370,0.1250,-0.0300,0.0220,-0.0480,0.0240
,-0.0140,0.1440,-0.1680,-0.0140,0.0440,-0.0380,0.1440,-0.0300,0.0220,-0.0500,0.0220
,-0.0140,0.1640,-0.1690,-0.0140,0.0440,-0.0380,0.1640,-0.0300,0.0230,-0.0500,0.0210
,-0.0140,0.1840,-0.1710,-0.0140,0.0440,-0.0380,0.1840,-0.0300,0.0230,-0.0510,0.0200
,-0.0130,0.2050,-0.1720,-0.0130,0.0430,-0.0380,0.2050,-0.0300,0.0230,-0.0500,0.0180
,-0.0120,0.2270,-0.1740,-0.0120,0.0430,-0.0390,0.2270,-0.0300,0.0240,-0.0490,0.0170
,-0.0120,0.2490,-0.1750,-0.0120,0.0420,-0.0390,0.2490,-0.0290,0.0240,-0.0470,0.0150
,-0.0110,0.2720,-0.1770,-0.0110,0.0410,-0.0390,0.2720,-0.0290,0.0240,-0.0440,0.0140
,-0.0100,0.2950,-0.1780,-0.0100,0.0400,-0.0390,0.2950,-0.0290,0.0240,-0.0410,0.0130
,-0.0100,0.3190,-0.1790,-0.0100,0.0390,-0.0400,0.3190,-0.0290,0.0240,-0.0360,0.0110
,-0.0090,0.3430,-0.1800,-0.0090,0.0370,-0.0400,0.3430,-0.0290,0.0230,-0.0300,0.0100
,-0.0080,0.3670,-0.1810,-0.0080,0.0350,-0.0400,0.3670,-0.0290,0.0230,-0.0240,0.0080
,-0.0080,0.3920,-0.1810,-0.0080,0.0330,-0.0400,0.3920,-0.0280,0.0220,-0.0160,0.0070
,-0.0070,0.4180,-0.1820,-0.0070,0.0310,-0.0400,0.4180,-0.0280,0.0220,-0.0070,0.0050
,-0.0070,0.4440,-0.1820,-0.0070,0.0290,-0.0400,0.4440,-0.0280,0.0210,0.0020,0.0040
,-0.0060,0.4700,-0.1820,-0.0060,0.0270,-0.0400,0.4700,-0.0270,0.0210,0.0130,0.0030
,-0.0050,0.4980,-0.1820,-0.0050,0.0240,-0.0410,0.4980,-0.0270,0.0200,0.0260,0.0010
,-0.0050,0.5250,-0.1820,-0.0050,0.0220,-0.0410,0.5250,-0.0260,0.0190,0.0390,0.0000
,-0.0040,0.5530,-0.1820,-0.0040,0.0190,-0.0410,0.5530,-0.0260,0.0180,0.0530,-0.0010
,-0.0040,0.5820,-0.1810,-0.0040,0.0170,-0.0410,0.5820,-0.0250,0.0170,0.0690,-0.0020
,-0.0030,0.6110,-0.1810,-0.0030,0.0150,-0.0410,0.6110,-0.0240,0.0160,0.0860,-0.0030
,-0.0030,0.6400,-0.1800,-0.0030,0.0120,-0.0410,0.6400,-0.0240,0.0150,0.1040,-0.0040
,-0.0020,0.6700,-0.1790,-0.0020,0.0100,-0.0410,0.6700,-0.0230,0.0150,0.1230,-0.0050
,-0.0020,0.7010,-0.1770,-0.0020,0.0080,-0.0410,0.7010,-0.0220,0.0140,0.1430,-0.0060
,-0.0010,0.7320,-0.1760,-0.0010,0.0060,-0.0410,0.7320,-0.0220,0.0130,0.1640,-0.0060
,0.0000,0.7630,-0.1750,0.0000,0.0050,-0.0410,0.7630,-0.0210,0.0120,0.1860,-0.0070
,0.0000,0.7940,-0.1730,0.0000,0.0030,-0.0420,0.7940,-0.0200,0.0120,0.2090,-0.0080
,0.0010,0.8250,-0.1720,0.0010,0.0020,-0.0420,0.8250,-0.0200,0.0110,0.2330,-0.0080
,0.0020,0.8570,-0.1700,0.0020,0.0010,-0.0420,0.8570,-0.0190,0.0110,0.2580,-0.0080
,0.0030,0.8880,-0.1680,0.0030,0.0000,-0.0420,0.8880,-0.0180,0.0110,0.2830,-0.0090
,0.0040,0.9190,-0.1660,0.0040,-0.0010,-0.0420,0.9190,-0.0180,0.0110,0.3090,-0.0090
,0.0050,0.9490,-0.1650,0.0050,-0.0010,-0.0420,0.9490,-0.0170,0.0110,0.3360,-0.0090
,0.0060,0.9790,-0.1630,0.0060,-0.0010,-0.0420,0.9790,-0.0160,0.0110,0.3640,-0.0090
,0.0070,1.0080,-0.1610,0.0070,-0.0010,-0.0420,1.0080,-0.0160,0.0110,0.3920,-0.0090
,0.0080,1.0360,-0.1600,0.0080,-0.0010,-0.0420,1.0360,-0.0150,0.0120,0.4210,-0.0080
,0.0080,1.0620,-0.1580,0.0080,0.0000,-0.0420,1.0620,-0.0150,0.0120,0.4500,-0.0080
,0.0090,1.0870,-0.1570,0.0090,0.0010,-0.0420,1.0870,-0.0140,0.0130,0.4800,-0.0080
,0.0100,1.1110,-0.1560,0.0100,0.0020,-0.0420,1.1110,-0.0130,0.0140,0.5100,-0.0070
,0.0110,1.1320,-0.1540,0.0110,0.0030,-0.0420,1.1320,-0.0130,0.0150,0.5400,-0.0070
,0.0120,1.1510,-0.1530,0.0120,0.0040,-0.0420,1.1510,-0.0120,0.0150,0.5710,-0.0060
,0.0130,1.1680,-0.1530,0.0130,0.0050,-0.0420,1.1680,-0.0120,0.0170,0.6020,-0.0050
,0.0130,1.1820,-0.1520,0.0130,0.0070,-0.0410,1.1820,-0.0110,0.0180,0.6330,-0.0040
,0.0140,1.1940,-0.1510,0.0140,0.0080,-0.0410,1.1940,-0.0110,0.0190,0.6650,-0.0030
,0.0140,1.2020,-0.1510,0.0140,0.0100,-0.0400,1.2020,-0.0100,0.0200,0.6960,-0.0020
,0.0140,1.2070,-0.1500,0.0140,0.0110,-0.0390,1.2070,-0.0100,0.0210,0.7280,-0.0010
,0.0140,1.2080,-0.1500,0.0140,0.0130,-0.0390,1.2080,-0.0100,0.0220,0.7600,0.0000
,0.0140,1.2060,-0.1500,0.0140,0.0150,-0.0380,1.2060,-0.0090,0.0230,0.7910,0.0020
