Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17
rov trace:,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,-0.007,-0.009,0.004,-0.064,-0.007,-0.052,-0.116,-0.084,0.037,-0.033,-0.009,-0.009,0.053,0.053,0.037,-0.043
,-0.005,-0.007,0.003,-0.065,-0.005,-0.053,-0.117,-0.088,0.037,-0.033,-0.007,-0.007,0.053,0.053,0.037,-0.042
,-0.002,-0.004,0.003,-0.065,-0.002,-0.053,-0.118,-0.091,0.038,-0.032,-0.004,-0.004,0.054,0.054,0.038,-0.041
,0,-0.002,0.003,-0.066,0,-0.054,-0.119,-0.094,0.038,-0.033,-0.002,-0.002,0.054,0.054,0.038,-0.04
,0.002,0.001,0.003,-0.066,0.002,-0.054,-0.12,-0.095,0.039,-0.033,0.001,0.001,0.055,0.055,0.039,-0.039
,0.004,0.004,0.002,-0.067,0.004,-0.054,-0.12,-0.095,0.04,-0.033,0.004,0.004,0.055,0.055,0.04,-0.037
,0.006,0.007,0.002,-0.068,0.006,-0.055,-0.121,-0.093,0.04,-0.034,0.007,0.007,0.056,0.056,0.04,-0.035
,0.008,0.01,0.002,-0.069,0.008,-0.055,-0.121,-0.091,0.041,-0.034,0.01,0.01,0.057,0.057,0.041,-0.033
,0.01,0.012,0.002,-0.069,0.01,-0.055,-0.121,-0.088,0.042,-0.035,0.012,0.012,0.057,0.057,0.042,-0.031
,0.011,0.015,0.002,-0.07,0.011,-0.055,-0.12,-0.083,0.043,-0.036,0.015,0.015,0.058,0.058,0.043,-0.028
,0.013,0.018,0.002,-0.071,0.013,-0.055,-0.12,-0.078,0.044,-0.037,0.018,0.018,0.058,0.058,0.044,-0.026
,0.014,0.02,0.001,-0.072,0.014,-0.055,-0.119,-0.071,0.045,-0.039,0.02,0.02,0.058,0.058,0.045,-0.023
,0.015,0.022,0.001,-0.073,0.015,-0.055,-0.119,-0.064,0.046,-0.04,0.022,0.022,0.058,0.058,0.046,-0.02
,0.016,0.024,0.001,-0.074,0.016,-0.055,-0.117,-0.056,0.046,-0.042,0.024,0.024,0.058,0.058,0.046,-0.017
,0.016,0.026,0,-0.075,0.016,-0.055,-0.116,-0.048,0.047,-0.044,0.026,0.026,0.058,0.058,0.047,-0.015
,0.017,0.027,0,-0.076,0.017,-0.055,-0.115,-0.039,0.047,-0.046,0.027,0.027,0.058,0.058,0.047,-0.012
,0.017,0.028,-0.001,-0.077,0.017,-0.055,-0.113,-0.031,0.047,-0.048,0.028,0.028,0.057,0.057,0.047,-0.009
,0.017,0.029,-0.001,-0.078,0.017,-0.054,-0.111,-0.022,0.047,-0.05,0.029,0.029,0.057,0.057,0.047,-0.007
,0.016,0.03,-0.002,-0.079,0.016,-0.054,-0.109,-0.013,0.047,-0.052,0.03,0.03,0.056,0.056,0.047,-0.005
,0.016,0.03,-0.002,-0.08,0.016,-0.054,-0.107,-0.005,0.046,-0.054,0.03,0.03,0.056,0.056,0.046,-0.003
,0.015,0.029,-0.003,-0.08,0.015,-0.053,-0.104,0.003,0.045,-0.056,0.029,0.029,0.055,0.055,0.045,-0.001
,0.014,0.029,-0.004,-0.081,0.014,-0.053,-0.102,0.011,0.044,-0.058,0.029,0.029,0.054,0.054,0.044,0.001
,0.012,0.028,-0.004,-0.081,0.012,-0.053,-0.099,0.018,0.043,-0.06,0.028,0.028,0.054,0.054,0.043,0.002
,0.011,0.026,-0.005,-0.082,0.011,-0.052,-0.097,0.024,0.041,-0.062,0.026,0.026,0.053,0.053,0.041,0.003
,0.009,0.024,-0.005,-0.082,0.009,-0.052,-0.094,0.029,0.039,-0.064,0.024,0.024,0.053,0.053,0.039,0.004
,0.007,0.022,-0.006,-0.082,0.007,-0.052,-0.091,0.034,0.037,-0.066,0.022,0.022,0.052,0.052,0.037,0.004
,0.005,0.02,-0.006,-0.082,0.005,-0.052,-0.089,0.038,0.034,-0.068,0.02,0.02,0.052,0.052,0.034,0.004
,0.002,0.018,-0.007,-0.081,0.002,-0.051,-0.086,0.04,0.032,-0.069,0.018,0.018,0.051,0.051,0.032,0.004
,0,0.015,-0.007,-0.081,0,-0.051,-0.084,0.042,0.029,-0.07,0.015,0.015,0.051,0.051,0.029,0.004
,-0.003,0.012,-0.007,-0.081,-0.003,-0.051,-0.082,0.044,0.026,-0.072,0.012,0.012,0.051,0.051,0.026,0.003
,-0.005,0.009,-0.007,-0.081,-0.005,-0.051,-0.079,0.044,0.023,-0.073,0.009,0.009,0.051,0.051,0.023,0.002
,-0.008,0.007,-0.008,-0.08,-0.008,-0.051,-0.078,0.044,0.02,-0.073,0.007,0.007,0.051,0.051,0.02,0.001
,-0.011,0.004,-0.008,-0.08,-0.011,-0.052,-0.076,0.043,0.017,-0.074,0.004,0.004,0.051,0.051,0.017,0
,-0.013,0.001,-0.008,-0.079,-0.013,-0.052,-0.074,0.041,0.014,-0.074,0.001,0.001,0.052,0.052,0.014,-0.001
,-0.016,-0.002,-0.008,-0.079,-0.016,-0.052,-0.073,0.039,0.011,-0.074,-0.002,-0.002,0.052,0.052,0.011,-0.002
,-0.019,-0.005,-0.008,-0.079,-0.019,-0.052,-0.073,0.037,0.008,-0.074,-0.005,-0.005,0.053,0.053,0.008,-0.004
,-0.021,-0.007,-0.008,-0.079,-0.021,-0.053,-0.072,0.034,0.006,-0.074,-0.007,-0.007,0.054,0.054,0.006,-0.005
,-0.024,-0.009,-0.008,-0.079,-0.024,-0.053,-0.072,0.031,0.003,-0.073,-0.009,-0.009,0.055,0.055,0.003,-0.007
,-0.027,-0.011,-0.008,-0.079,-0.027,-0.053,-0.072,0.028,0.001,-0.073,-0.011,-0.011,0.056,0.056,0.001,-0.008
,-0.029,-0.013,-0.008,-0.079,-0.029,-0.054,-0.072,0.025,-0.001,-0.072,-0.013,-0.013,0.057,0.057,-0.001,-0.01
,-0.031,-0.014,-0.009,-0.079,-0.031,-0.054,-0.073,0.022,-0.003,-0.071,-0.014,-0.014,0.058,0.058,-0.003,-0.011
,-0.034,-0.016,-0.009,-0.079,-0.034,-0.055,-0.074,0.02,-0.004,-0.07,-0.016,-0.016,0.059,0.059,-0.004,-0.012
,-0.036,-0.017,-0.01,-0.079,-0.036,-0.055,-0.076,0.017,-0.005,-0.069,-0.017,-0.017,0.06,0.06,-0.005,-0.013
,-0.038,-0.017,-0.011,-0.08,-0.038,-0.056,-0.077,0.015,-0.006,-0.067,-0.017,-0.017,0.061,0.061,-0.006,-0.014
,-0.04,-0.018,-0.012,-0.08,-0.04,-0.056,-0.079,0.014,-0.006,-0.066,-0.018,-0.018,0.062,0.062,-0.006,-0.015
,-0.041,-0.018,-0.013,-0.081,-0.041,-0.057,-0.081,0.012,-0.006,-0.064,-0.018,-0.018,0.063,0.063,-0.006,-0.016
,-0.043,-0.018,-0.014,-0.082,-0.043,-0.057,-0.084,0.011,-0.006,-0.063,-0.018,-0.018,0.063,0.063,-0.006,-0.016
,-0.044,-0.018,-0.015,-0.082,-0.044,-0.058,-0.086,0.01,-0.006,-0.061,-0.018,-0.018,0.064,0.064,-0.006,-0.016
,-0.046,-0.018,-0.017,-0.083,-0.046,-0.058,-0.089,0.01,-0.005,-0.06,-0.018,-0.018,0.065,0.065,-0.005,-0.017
,-0.047,-0.017,-0.018,-0.084,-0.047,-0.058,-0.091,0.01,-0.004,-0.059,-0.017,-0.017,0.065,0.065,-0.004,-0.017
,-0.048,-0.017,-0.02,-0.084,-0.048,-0.058,-0.094,0.01,-0.004,-0.057,-0.017,-0.017,0.066,0.066,-0.004,-0.016
,-0.048,-0.016,-0.022,-0.085,-0.048,-0.058,-0.097,0.01,-0.003,-0.056,-0.016,-0.016,0.066,0.066,-0.003,-0.016
,-0.049,-0.016,-0.024,-0.085,-0.049,-0.058,-0.099,0.011,-0.001,-0.055,-0.016,-0.016,0.066,0.066,-0.001,-0.016
,-0.05,-0.015,-0.026,-0.086,-0.05,-0.058,-0.102,0.012,0,-0.055,-0.015,-0.015,0.066,0.066,0,-0.015
,-0.05,-0.015,-0.028,-0.086,-0.05,-0.058,-0.104,0.012,0.001,-0.054,-0.015,-0.015,0.067,0.067,0.001,-0.014
,-0.05,-0.014,-0.03,-0.086,-0.05,-0.057,-0.107,0.013,0.002,-0.054,-0.014,-0.014,0.067,0.067,0.002,-0.014
,-0.05,-0.014,-0.032,-0.086,-0.05,-0.057,-0.109,0.014,0.003,-0.053,-0.014,-0.014,0.066,0.066,0.003,-0.013
,-0.05,-0.013,-0.034,-0.086,-0.05,-0.056,-0.111,0.015,0.004,-0.054,-0.013,-0.013,0.066,0.066,0.004,-0.012
,-0.049,-0.013,-0.036,-0.086,-0.049,-0.055,-0.113,0.016,0.004,-0.054,-0.013,-0.013,0.066,0.066,0.004,-0.011
,-0.049,-0.013,-0.038,-0.085,-0.049,-0.054,-0.115,0.016,0.005,-0.055,-0.013,-0.013,0.066,0.066,0.005,-0.011
,-0.048,-0.013,-0.04,-0.085,-0.048,-0.053,-0.116,0.017,0.005,-0.056,-0.013,-0.013,0.065,0.065,0.005,-0.01
,-0.047,-0.013,-0.042,-0.084,-0.047,-0.052,-0.118,0.017,0.005,-0.057,-0.013,-0.013,0.065,0.065,0.005,-0.009
,-0.046,-0.014,-0.043,-0.083,-0.046,-0.05,-0.119,0.017,0.005,-0.059,-0.014,-0.014,0.065,0.065,0.005,-0.009
,-0.045,-0.014,-0.044,-0.082,-0.045,-0.049,-0.12,0.017,0.005,-0.061,-0.014,-0.014,0.064,0.064,0.005,-0.008
,-0.043,-0.014,-0.045,-0.081,-0.043,-0.047,-0.121,0.017,0.004,-0.063,-0.014,-0.014,0.064,0.064,0.004,-0.008
,-0.042,-0.015,-0.046,-0.08,-0.042,-0.045,-0.122,0.016,0.004,-0.065,-0.015,-0.015,0.063,0.063,0.004,-0.008
,-0.041,-0.015,-0.046,-0.078,-0.041,-0.043,-0.123,0.016,0.003,-0.068,-0.015,-0.015,0.063,0.063,0.003,-0.007
,-0.039,-0.016,-0.046,-0.077,-0.039,-0.041,-0.124,0.015,0.002,-0.07,-0.016,-0.016,0.062,0.062,0.002,-0.007
,-0.038,-0.016,-0.046,-0.076,-0.038,-0.039,-0.125,0.014,0,-0.073,-0.016,-0.016,0.062,0.062,0,-0.007
,-0.036,-0.016,-0.046,-0.074,-0.036,-0.037,-0.126,0.013,-0.001,-0.076,-0.016,-0.016,0.061,0.061,-0.001,-0.007
,-0.034,-0.017,-0.045,-0.073,-0.034,-0.034,-0.127,0.011,-0.002,-0.079,-0.017,-0.017,0.061,0.061,-0.002,-0.008
,-0.033,-0.017,-0.044,-0.072,-0.033,-0.032,-0.128,0.01,-0.004,-0.082,-0.017,-0.017,0.06,0.06,-0.004,-0.008
,-0.031,-0.017,-0.043,-0.07,-0.031,-0.03,-0.129,0.009,-0.006,-0.085,-0.017,-0.017,0.059,0.059,-0.006,-0.008
,-0.03,-0.017,-0.041,-0.069,-0.03,-0.028,-0.13,0.007,-0.008,-0.087,-0.017,-0.017,0.058,0.058,-0.008,-0.009
,-0.028,-0.017,-0.04,-0.068,-0.028,-0.025,-0.131,0.006,-0.009,-0.09,-0.017,-0.017,0.058,0.058,-0.009,-0.01
,-0.027,-0.017,-0.038,-0.066,-0.027,-0.023,-0.132,0.004,-0.011,-0.093,-0.017,-0.017,0.057,0.057,-0.011,-0.011
,-0.026,-0.017,-0.036,-0.065,-0.026,-0.021,-0.134,0.003,-0.013,-0.095,-0.017,-0.017,0.056,0.056,-0.013,-0.012
,-0.025,-0.017,-0.034,-0.064,-0.025,-0.019,-0.135,0.002,-0.014,-0.097,-0.017,-0.017,0.055,0.055,-0.014,-0.013
,-0.023,-0.017,-0.031,-0.063,-0.023,-0.017,-0.137,0.001,-0.016,-0.099,-0.017,-0.017,0.054,0.054,-0.016,-0.014
,-0.022,-0.016,-0.029,-0.061,-0.022,-0.016,-0.138,0,-0.018,-0.1,-0.016,-0.016,0.052,0.052,-0.018,-0.015
,-0.021,-0.016,-0.027,-0.06,-0.021,-0.014,-0.14,-0.001,-0.019,-0.101,-0.016,-0.016,0.051,0.051,-0.019,-0.017
,-0.021,-0.016,-0.024,-0.059,-0.021,-0.013,-0.142,-0.002,-0.02,-0.102,-0.016,-0.016,0.049,0.049,-0.02,-0.018
,-0.02,-0.015,-0.022,-0.058,-0.02,-0.012,-0.143,-0.003,-0.021,-0.103,-0.015,-0.015,0.048,0.048,-0.021,-0.02
,-0.019,-0.015,-0.02,-0.057,-0.019,-0.012,-0.145,-0.003,-0.023,-0.103,-0.015,-0.015,0.046,0.046,-0.023,-0.022
,-0.018,-0.015,-0.017,-0.056,-0.018,-0.011,-0.146,-0.004,-0.024,-0.103,-0.015,-0.015,0.044,0.044,-0.024,-0.023
,-0.018,-0.015,-0.015,-0.055,-0.018,-0.011,-0.148,-0.004,-0.024,-0.102,-0.015,-0.015,0.042,0.042,-0.024,-0.025
,-0.017,-0.015,-0.013,-0.054,-0.017,-0.011,-0.149,-0.004,-0.025,-0.102,-0.015,-0.015,0.04,0.04,-0.025,-0.027
,-0.016,-0.015,-0.012,-0.053,-0.016,-0.012,-0.15,-0.004,-0.026,-0.101,-0.015,-0.015,0.038,0.038,-0.026,-0.028
,-0.016,-0.016,-0.01,-0.052,-0.016,-0.012,-0.151,-0.004,-0.026,-0.1,-0.016,-0.016,0.036,0.036,-0.026,-0.03
,-0.015,-0.016,-0.009,-0.051,-0.015,-0.013,-0.152,-0.004,-0.026,-0.099,-0.016,-0.016,0.034,0.034,-0.026,-0.031
,-0.014,-0.017,-0.007,-0.05,-0.014,-0.014,-0.152,-0.004,-0.027,-0.097,-0.017,-0.017,0.032,0.032,-0.027,-0.033
,-0.013,-0.017,-0.006,-0.049,-0.013,-0.016,-0.153,-0.004,-0.027,-0.095,-0.017,-0.017,0.029,0.029,-0.027,-0.034
,-0.012,-0.018,-0.006,-0.048,-0.012,-0.017,-0.153,-0.003,-0.027,-0.093,-0.018,-0.018,0.027,0.027,-0.027,-0.035
,-0.011,-0.019,-0.005,-0.048,-0.011,-0.019,-0.153,-0.003,-0.027,-0.092,-0.019,-0.019,0.025,0.025,-0.027,-0.036
,-0.01,-0.02,-0.005,-0.047,-0.01,-0.021,-0.152,-0.002,-0.027,-0.089,-0.02,-0.02,0.023,0.023,-0.027,-0.037
,-0.009,-0.022,-0.005,-0.046,-0.009,-0.022,-0.152,-0.001,-0.026,-0.087,-0.022,-0.022,0.02,0.02,-0.026,-0.037
,-0.008,-0.023,-0.005,-0.046,-0.008,-0.024,-0.151,-0.001,-0.026,-0.085,-0.023,-0.023,0.018,0.018,-0.026,-0.037
,-0.007,-0.025,-0.005,-0.045,-0.007,-0.026,-0.151,0.001,-0.026,-0.083,-0.025,-0.025,0.016,0.016,-0.026,-0.037
,-0.006,-0.026,-0.006,-0.045,-0.006,-0.028,-0.15,0.002,-0.025,-0.081,-0.026,-0.026,0.015,0.015,-0.025,-0.037
,-0.004,-0.028,-0.007,-0.045,-0.004,-0.03,-0.149,0.003,-0.025,-0.079,-0.028,-0.028,0.013,0.013,-0.025,-0.037
,-0.003,-0.029,-0.007,-0.044,-0.003,-0.031,-0.148,0.005,-0.024,-0.077,-0.029,-0.029,0.011,0.011,-0.024,-0.036
,-0.001,-0.031,-0.009,-0.044,-0.001,-0.033,-0.147,0.006,-0.024,-0.074,-0.031,-0.031,0.01,0.01,-0.024,-0.035
,0.001,-0.032,-0.01,-0.045,0.001,-0.034,-0.146,0.008,-0.023,-0.072,-0.032,-0.032,0.009,0.009,-0.023,-0.034
,0.002,-0.034,-0.011,-0.045,0.002,-0.035,-0.145,0.01,-0.022,-0.071,-0.034,-0.034,0.008,0.008,-0.022,-0.033
,0.004,-0.035,-0.013,-0.045,0.004,-0.036,-0.144,0.013,-0.021,-0.069,-0.035,-0.035,0.007,0.007,-0.021,-0.032
,0.006,-0.036,-0.014,-0.045,0.006,-0.036,-0.143,0.015,-0.02,-0.067,-0.036,-0.036,0.006,0.006,-0.02,-0.03
,0.007,-0.037,-0.015,-0.046,0.007,-0.037,-0.142,0.018,-0.019,-0.066,-0.037,-0.037,0.006,0.006,-0.019,-0.028
,0.009,-0.038,-0.017,-0.047,0.009,-0.037,-0.142,0.021,-0.018,-0.064,-0.038,-0.038,0.005,0.005,-0.018,-0.026
,0.011,-0.038,-0.018,-0.047,0.011,-0.036,-0.141,0.024,-0.017,-0.063,-0.038,-0.038,0.005,0.005,-0.017,-0.024
,0.013,-0.039,-0.02,-0.048,0.013,-0.036,-0.14,0.027,-0.016,-0.062,-0.039,-0.039,0.005,0.005,-0.016,-0.022
,0.014,-0.039,-0.021,-0.049,0.014,-0.035,-0.14,0.031,-0.015,-0.061,-0.039,-0.039,0.005,0.005,-0.015,-0.02
,0.016,-0.039,-0.022,-0.05,0.016,-0.034,-0.14,0.034,-0.014,-0.06,-0.039,-0.039,0.005,0.005,-0.014,-0.018
,0.017,-0.039,-0.023,-0.05,0.017,-0.033,-0.14,0.038,-0.013,-0.06,-0.039,-0.039,0.005,0.005,-0.013,-0.016
,0.019,-0.039,-0.023,-0.051,0.019,-0.031,-0.14,0.042,-0.012,-0.059,-0.039,-0.039,0.005,0.005,-0.012,-0.014
,0.02,-0.038,-0.024,-0.052,0.02,-0.03,-0.14,0.047,-0.011,-0.059,-0.038,-0.038,0.006,0.006,-0.011,-0.012
,0.021,-0.037,-0.024,-0.053,0.021,-0.028,-0.14,0.051,-0.01,-0.059,-0.037,-0.037,0.006,0.006,-0.01,-0.01
,0.022,-0.037,-0.024,-0.053,0.022,-0.026,-0.14,0.055,-0.009,-0.059,-0.037,-0.037,0.006,0.006,-0.009,-0.008
,0.023,-0.036,-0.023,-0.054,0.023,-0.025,-0.141,0.06,-0.008,-0.059,-0.036,-0.036,0.007,0.007,-0.008,-0.006
,0.024,-0.035,-0.023,-0.054,0.024,-0.023,-0.141,0.064,-0.007,-0.059,-0.035,-0.035,0.007,0.007,-0.007,-0.005
,0.024,-0.034,-0.022,-0.054,0.024,-0.022,-0.142,0.069,-0.006,-0.06,-0.034,-0.034,0.007,0.007,-0.006,-0.004
,0.024,-0.033,-0.02,-0.054,0.024,-0.021,-0.142,0.074,-0.006,-0.06,-0.033,-0.033,0.008,0.008,-0.006,-0.003
,0.025,-0.032,-0.019,-0.054,0.025,-0.02,-0.143,0.078,-0.005,-0.06,-0.032,-0.032,0.008,0.008,-0.005,-0.002
,0.024,-0.031,-0.017,-0.054,0.024,-0.019,-0.144,0.083,-0.004,-0.061,-0.031,-0.031,0.008,0.008,-0.004,-0.001
,0.024,-0.03,-0.014,-0.053,0.024,-0.019,-0.144,0.087,-0.004,-0.062,-0.03,-0.03,0.008,0.008,-0.004,0
,0.024,-0.029,-0.012,-0.053,0.024,-0.019,-0.145,0.091,-0.003,-0.062,-0.029,-0.029,0.009,0.009,-0.003,0
,0.023,-0.028,-0.009,-0.052,0.023,-0.019,-0.145,0.095,-0.003,-0.063,-0.028,-0.028,0.009,0.009,-0.003,0
,0.022,-0.028,-0.006,-0.051,0.022,-0.019,-0.146,0.099,-0.003,-0.064,-0.028,-0.028,0.009,0.009,-0.003,0
,0.021,-0.027,-0.003,-0.05,0.021,-0.02,-0.146,0.103,-0.002,-0.064,-0.027,-0.027,0.008,0.008,-0.002,0
,0.019,-0.027,0,-0.049,0.019,-0.022,-0.147,0.106,-0.002,-0.065,-0.027,-0.027,0.008,0.008,-0.002,0
,0.018,-0.027,0.004,-0.047,0.018,-0.023,-0.147,0.109,-0.002,-0.066,-0.027,-0.027,0.008,0.008,-0.002,0
,0.016,-0.027,0.007,-0.046,0.016,-0.025,-0.147,0.111,-0.002,-0.066,-0.027,-0.027,0.007,0.007,-0.002,-0.001
,0.014,-0.028,0.01,-0.045,0.014,-0.028,-0.148,0.113,-0.001,-0.067,-0.028,-0.028,0.007,0.007,-0.001,-0.001
,0.012,-0.028,0.014,-0.043,0.012,-0.03,-0.148,0.115,-0.001,-0.068,-0.028,-0.028,0.006,0.006,-0.001,-0.001
,0.01,-0.029,0.017,-0.042,0.01,-0.033,-0.148,0.116,-0.001,-0.068,-0.029,-0.029,0.006,0.006,-0.001,-0.002
,0.008,-0.03,0.02,-0.041,0.008,-0.036,-0.149,0.116,-0.001,-0.069,-0.03,-0.03,0.005,0.005,-0.001,-0.002
,0.006,-0.03,0.023,-0.04,0.006,-0.039,-0.149,0.116,0,-0.069,-0.03,-0.03,0.004,0.004,0,-0.003
,0.003,-0.031,0.026,-0.039,0.003,-0.043,-0.149,0.116,0,-0.069,-0.031,-0.031,0.004,0.004,0,-0.003
,0.001,-0.032,0.029,-0.038,0.001,-0.046,-0.15,0.115,0,-0.07,-0.032,-0.032,0.003,0.003,0,-0.004
,-0.001,-0.033,0.031,-0.037,-0.001,-0.049,-0.15,0.114,0.001,-0.07,-0.033,-0.033,0.002,0.002,0.001,-0.004
,-0.003,-0.034,0.033,-0.037,-0.003,-0.052,-0.15,0.112,0.001,-0.07,-0.034,-0.034,0.001,0.001,0.001,-0.004
,-0.005,-0.034,0.034,-0.037,-0.005,-0.055,-0.151,0.11,0.002,-0.07,-0.034,-0.034,0,0,0.002,-0.004
,-0.007,-0.035,0.036,-0.037,-0.007,-0.058,-0.151,0.108,0.002,-0.071,-0.035,-0.035,-0.001,-0.001,0.002,-0.004
,-0.009,-0.035,0.037,-0.037,-0.009,-0.061,-0.152,0.105,0.003,-0.071,-0.035,-0.035,-0.002,-0.002,0.003,-0.004
,-0.011,-0.036,0.037,-0.038,-0.011,-0.063,-0.152,0.101,0.003,-0.071,-0.036,-0.036,-0.003,-0.003,0.003,-0.004
,-0.013,-0.036,0.038,-0.039,-0.013,-0.065,-0.153,0.097,0.004,-0.071,-0.036,-0.036,-0.004,-0.004,0.004,-0.003
,-0.014,-0.036,0.038,-0.04,-0.014,-0.066,-0.154,0.093,0.004,-0.071,-0.036,-0.036,-0.005,-0.005,0.004,-0.003
,-0.015,-0.036,0.037,-0.041,-0.015,-0.068,-0.154,0.089,0.005,-0.072,-0.036,-0.036,-0.005,-0.005,0.005,-0.002
,-0.016,-0.035,0.036,-0.043,-0.016,-0.068,-0.155,0.085,0.006,-0.072,-0.035,-0.035,-0.006,-0.006,0.006,-0.001
,-0.017,-0.035,0.036,-0.044,-0.017,-0.069,-0.156,0.08,0.006,-0.073,-0.035,-0.035,-0.007,-0.007,0.006,0
,-0.018,-0.034,0.034,-0.046,-0.018,-0.069,-0.156,0.075,0.007,-0.073,-0.034,-0.034,-0.008,-0.008,0.007,0.001
,-0.018,-0.033,0.033,-0.048,-0.018,-0.068,-0.157,0.07,0.008,-0.074,-0.033,-0.033,-0.009,-0.009,0.008,0.002
,-0.018,-0.032,0.031,-0.05,-0.018,-0.067,-0.157,0.066,0.008,-0.074,-0.032,-0.032,-0.01,-0.01,0.008,0.003
,-0.018,-0.03,0.03,-0.053,-0.018,-0.066,-0.158,0.061,0.009,-0.075,-0.03,-0.03,-0.011,-0.011,0.009,0.004
,-0.018,-0.028,0.028,-0.055,-0.018,-0.064,-0.158,0.056,0.009,-0.076,-0.028,-0.028,-0.011,-0.011,0.009,0.005
,-0.017,-0.027,0.026,-0.057,-0.017,-0.062,-0.159,0.051,0.01,-0.077,-0.027,-0.027,-0.012,-0.012,0.01,0.006
,-0.016,-0.025,0.024,-0.059,-0.016,-0.06,-0.159,0.046,0.01,-0.078,-0.025,-0.025,-0.013,-0.013,0.01,0.008
,-0.015,-0.022,0.022,-0.061,-0.015,-0.057,-0.159,0.042,0.011,-0.079,-0.022,-0.022,-0.013,-0.013,0.011,0.009
,-0.014,-0.02,0.02,-0.063,-0.014,-0.054,-0.159,0.037,0.011,-0.079,-0.02,-0.02,-0.014,-0.014,0.011,0.01
,-0.013,-0.018,0.019,-0.065,-0.013,-0.051,-0.16,0.033,0.011,-0.08,-0.018,-0.018,-0.014,-0.014,0.011,0.011
,-0.011,-0.015,0.017,-0.067,-0.011,-0.048,-0.159,0.029,0.012,-0.081,-0.015,-0.015,-0.014,-0.014,0.012,0.012
,-0.01,-0.013,0.015,-0.068,-0.01,-0.045,-0.159,0.026,0.012,-0.082,-0.013,-0.013,-0.015,-0.015,0.012,0.013
,-0.008,-0.011,0.014,-0.069,-0.008,-0.041,-0.159,0.023,0.012,-0.082,-0.011,-0.011,-0.015,-0.015,0.012,0.014
,-0.006,-0.008,0.013,-0.071,-0.006,-0.038,-0.159,0.02,0.012,-0.083,-0.008,-0.008,-0.015,-0.015,0.012,0.014
,-0.005,-0.006,0.012,-0.072,-0.005,-0.035,-0.159,0.017,0.012,-0.083,-0.006,-0.006,-0.015,-0.015,0.012,0.015
,-0.003,-0.004,0.011,-0.072,-0.003,-0.032,-0.159,0.015,0.012,-0.083,-0.004,-0.004,-0.015,-0.015,0.012,0.015
,-0.001,-0.002,0.011,-0.073,-0.001,-0.029,-0.159,0.013,0.012,-0.083,-0.002,-0.002,-0.015,-0.015,0.012,0.015
,0.001,0,0.011,-0.073,0.001,-0.026,-0.158,0.012,0.012,-0.082,0,0,-0.015,-0.015,0.012,0.016
,0.002,0.002,0.01,-0.074,0.002,-0.024,-0.158,0.011,0.012,-0.082,0.002,0.002,-0.015,-0.015,0.012,0.015
,0.004,0.004,0.011,-0.074,0.004,-0.021,-0.158,0.01,0.011,-0.081,0.004,0.004,-0.016,-0.016,0.011,0.015
,0.006,0.005,0.011,-0.074,0.006,-0.019,-0.158,0.01,0.011,-0.08,0.005,0.005,-0.016,-0.016,0.011,0.015
,0.007,0.007,0.011,-0.074,0.007,-0.017,-0.158,0.01,0.01,-0.078,0.007,0.007,-0.016,-0.016,0.01,0.014
,0.009,0.008,0.012,-0.074,0.009,-0.016,-0.159,0.01,0.01,-0.077,0.008,0.008,-0.016,-0.016,0.01,0.014
,0.01,0.009,0.012,-0.073,0.01,-0.015,-0.159,0.01,0.009,-0.075,0.009,0.009,-0.016,-0.016,0.009,0.013
,0.011,0.01,0.013,-0.073,0.011,-0.014,-0.159,0.011,0.009,-0.073,0.01,0.01,-0.016,-0.016,0.009,0.012
,0.012,0.01,0.013,-0.073,0.012,-0.014,-0.16,0.011,0.008,-0.072,0.01,0.01,-0.016,-0.016,0.008,0.011
,0.013,0.01,0.014,-0.072,0.013,-0.014,-0.16,0.012,0.007,-0.07,0.01,0.01,-0.017,-0.017,0.007,0.01
,0.014,0.011,0.015,-0.072,0.014,-0.014,-0.161,0.013,0.006,-0.067,0.011,0.011,-0.017,-0.017,0.006,0.01
,0.015,0.01,0.015,-0.072,0.015,-0.015,-0.162,0.014,0.005,-0.065,0.01,0.01,-0.018,-0.018,0.005,0.009
,0.015,0.01,0.016,-0.071,0.015,-0.016,-0.163,0.016,0.003,-0.063,0.01,0.01,-0.019,-0.019,0.003,0.008
,0.016,0.01,0.016,-0.071,0.016,-0.017,-0.163,0.017,0.002,-0.061,0.01,0.01,-0.019,-0.019,0.002,0.007
,0.016,0.009,0.016,-0.071,0.016,-0.019,-0.164,0.018,0.001,-0.059,0.009,0.009,-0.02,-0.02,0.001,0.006
,0.016,0.008,0.017,-0.07,0.016,-0.02,-0.165,0.019,-0.001,-0.057,0.008,0.008,-0.021,-0.021,-0.001,0.005
,0.015,0.007,0.017,-0.07,0.015,-0.022,-0.165,0.02,-0.003,-0.055,0.007,0.007,-0.022,-0.022,-0.003,0.004
,0.015,0.006,0.016,-0.07,0.015,-0.025,-0.166,0.021,-0.005,-0.053,0.006,0.006,-0.023,-0.023,-0.005,0.003
,0.014,0.005,0.016,-0.07,0.014,-0.027,-0.166,0.022,-0.007,-0.051,0.005,0.005,-0.024,-0.024,-0.007,0.003
