-0.031,0.009,-0.011,0,-0.031
-0.031,0.009,-0.01,-0.006,-0.031
-0.032,0.009,-0.01,-0.006,-0.032
-0.033,0.01,-0.01,-0.005,-0.033
-0.034,0.01,-0.01,-0.005,-0.034
-0.035,0.01,-0.01,-0.004,-0.035
-0.036,0.01,-0.01,-0.004,-0.036
-0.037,0.01,-0.01,-0.004,-0.037
-0.038,0.011,-0.01,-0.003,-0.038
-0.039,0.011,-0.011,-0.003,-0.039
-0.04,0.011,-0.011,-0.003,-0.04
-0.041,0.011,-0.011,-0.003,-0.041
-0.042,0.01,-0.011,-0.003,-0.042
-0.043,0.01,-0.011,-0.003,-0.043
-0.043,0.01,-0.011,-0.003,-0.043
-0.044,0.01,-0.012,-0.004,-0.044
-0.045,0.009,-0.012,-0.004,-0.045
-0.045,0.009,-0.012,-0.004,-0.045
-0.046,0.009,-0.012,-0.004,-0.046
-0.046,0.008,-0.012,-0.005,-0.046
-0.046,0.008,-0.012,-0.005,-0.046
-0.047,0.007,-0.012,-0.005,-0.047
-0.047,0.006,-0.012,-0.006,-0.047
-0.047,0.006,-0.012,-0.006,-0.047
-0.047,0.005,-0.012,-0.007,-0.047
-0.046,0.005,-0.012,-0.007,-0.046
-0.046,0.004,-0.012,-0.008,-0.046
-0.046,0.003,-0.012,-0.008,-0.046
-0.046,0.003,-0.012,-0.009,-0.046
-0.045,0.002,-0.011,-0.009,-0.045
-0.045,0.002,-0.011,-0.01,-0.045
-0.045,0.001,-0.011,-0.01,-0.045
-0.044,0.001,-0.011,-0.011,-0.044
-0.044,0,-0.01,-0.011,-0.044
-0.044,0,-0.01,-0.012,-0.044
-0.043,0,-0.01,-0.012,-0.043
-0.043,0,-0.01,-0.013,-0.043
-0.043,0,-0.01,-0.013,-0.043
-0.043,0,-0.01,-0.014,-0.043
-0.043,0,-0.01,-0.014,-0.043
-0.043,0,-0.01,-0.014,-0.043
-0.043,0,-0.01,-0.015,-0.043
-0.043,0.001,-0.01,-0.015,-0.043
-0.043,0.001,-0.01,-0.015,-0.043
-0.043,0.001,-0.01,-0.015,-0.043
-0.043,0.002,-0.01,-0.015,-0.043
-0.044,0.002,-0.01,-0.015,-0.044
-0.044,0.003,-0.01,-0.015,-0.044
-0.044,0.004,-0.01,-0.015,-0.044
-0.044,0.004,-0.01,-0.015,-0.044
-0.044,0.005,-0.01,-0.015,-0.044
-0.045,0.006,-0.01,-0.014,-0.045
-0.045,0.006,-0.01,-0.014,-0.045
-0.045,0.007,-0.01,-0.014,-0.045
-0.045,0.007,-0.01,-0.013,-0.045
-0.045,0.008,-0.01,-0.013,-0.045
-0.045,0.008,-0.01,-0.012,-0.045
-0.044,0.009,-0.01,-0.012,-0.044
-0.044,0.009,-0.01,-0.011,-0.044
-0.044,0.009,-0.01,-0.011,-0.044
-0.043,0.01,-0.01,-0.01,-0.043
-0.043,0.01,-0.01,-0.01,-0.043
-0.042,0.01,-0.01,-0.009,-0.042
-0.041,0.01,-0.01,-0.009,-0.041
-0.041,0.01,-0.009,-0.008,-0.041
-0.04,0.01,-0.009,-0.007,-0.04
-0.039,0.01,-0.009,-0.007,-0.039
-0.038,0.01,-0.009,-0.006,-0.038
-0.037,0.009,-0.009,-0.006,-0.037
-0.036,0.009,-0.008,-0.006,-0.036
