-0.045,0.049,-0.025,0.043,0.03,-0.008,0.03,-0.037,-0.025,-0.025,-0.015
-0.046,0.049,-0.025,0.042,0.031,-0.007,0.031,-0.037,-0.025,-0.025,-0.015
-0.046,0.048,-0.025,0.042,0.031,-0.006,0.031,-0.037,-0.025,-0.025,-0.016
-0.046,0.048,-0.024,0.042,0.032,-0.006,0.032,-0.037,-0.024,-0.024,-0.016
-0.046,0.048,-0.024,0.041,0.033,-0.005,0.033,-0.037,-0.024,-0.024,-0.017
-0.046,0.047,-0.023,0.04,0.033,-0.004,0.033,-0.037,-0.023,-0.023,-0.017
-0.046,0.047,-0.023,0.04,0.034,-0.004,0.034,-0.037,-0.023,-0.023,-0.018
-0.047,0.047,-0.022,0.039,0.035,-0.003,0.035,-0.037,-0.022,-0.022,-0.018
-0.047,0.047,-0.021,0.039,0.035,-0.003,0.035,-0.037,-0.021,-0.021,-0.018
-0.047,0.046,-0.021,0.038,0.036,-0.002,0.036,-0.036,-0.021,-0.021,-0.019
-0.048,0.046,-0.02,0.037,0.036,-0.002,0.036,-0.036,-0.02,-0.02,-0.019
-0.048,0.046,-0.019,0.036,0.037,-0.001,0.037,-0.036,-0.019,-0.019,-0.019
-0.049,0.046,-0.018,0.035,0.037,-0.001,0.037,-0.035,-0.018,-0.018,-0.019
-0.049,0.045,-0.017,0.035,0.037,-0.001,0.037,-0.035,-0.017,-0.017,-0.019
-0.05,0.045,-0.016,0.034,0.038,0,0.038,-0.034,-0.016,-0.016,-0.019
-0.05,0.045,-0.015,0.033,0.038,0,0.038,-0.034,-0.015,-0.015,-0.019
-0.051,0.045,-0.014,0.032,0.038,0,0.038,-0.033,-0.014,-0.014,-0.018
-0.052,0.044,-0.013,0.031,0.038,0,0.038,-0.033,-0.013,-0.013,-0.018
-0.052,0.044,-0.012,0.03,0.038,0,0.038,-0.032,-0.012,-0.012,-0.018
-0.053,0.043,-0.01,0.029,0.038,0,0.038,-0.032,-0.01,-0.01,-0.017
-0.054,0.043,-0.009,0.028,0.037,0,0.037,-0.031,-0.009,-0.009,-0.017
-0.055,0.042,-0.008,0.027,0.037,0,0.037,-0.031,-0.008,-0.008,-0.016
-0.055,0.042,-0.006,0.026,0.037,0,0.037,-0.031,-0.006,-0.006,-0.016
-0.056,0.041,-0.005,0.025,0.037,0,0.037,-0.03,-0.005,-0.005,-0.015
-0.057,0.041,-0.003,0.024,0.036,0,0.036,-0.03,-0.003,-0.003,-0.015
-0.058,0.04,-0.002,0.023,0.036,0,0.036,-0.03,-0.002,-0.002,-0.014
-0.059,0.039,0,0.022,0.035,0,0.035,-0.029,0,0,-0.013
