0.001,-0.021,-0.017,-0.066,0.001,-0.037,-0.099,0.062,0.007,-0.036,-0.021,-0.021,0.057,0.057,0.007,-0.069
-0.002,-0.02,-0.017,-0.065,-0.002,-0.035,-0.1,0.061,0.008,-0.036,-0.02,-0.02,0.057,0.057,0.008,-0.071
-0.004,-0.018,-0.018,-0.065,-0.004,-0.033,-0.101,0.06,0.01,-0.036,-0.018,-0.018,0.057,0.057,0.01,-0.072
-0.007,-0.017,-0.018,-0.064,-0.007,-0.03,-0.101,0.059,0.011,-0.036,-0.017,-0.017,0.056,0.056,0.011,-0.073
-0.009,-0.016,-0.018,-0.063,-0.009,-0.028,-0.101,0.059,0.013,-0.036,-0.016,-0.016,0.056,0.056,0.013,-0.075
-0.011,-0.014,-0.018,-0.062,-0.011,-0.026,-0.1,0.058,0.014,-0.036,-0.014,-0.014,0.057,0.057,0.014,-0.076
-0.013,-0.013,-0.019,-0.062,-0.013,-0.023,-0.1,0.057,0.015,-0.036,-0.013,-0.013,0.057,0.057,0.015,-0.077
-0.015,-0.012,-0.019,-0.061,-0.015,-0.021,-0.099,0.057,0.016,-0.037,-0.012,-0.012,0.058,0.058,0.016,-0.077
-0.016,-0.01,-0.019,-0.061,-0.016,-0.019,-0.098,0.057,0.017,-0.037,-0.01,-0.01,0.058,0.058,0.017,-0.078
-0.017,-0.009,-0.019,-0.061,-0.017,-0.017,-0.097,0.057,0.018,-0.037,-0.009,-0.009,0.059,0.059,0.018,-0.078
-0.018,-0.008,-0.02,-0.061,-0.018,-0.015,-0.095,0.057,0.018,-0.037,-0.008,-0.008,0.06,0.06,0.018,-0.078
-0.018,-0.007,-0.02,-0.061,-0.018,-0.013,-0.094,0.057,0.018,-0.038,-0.007,-0.007,0.062,0.062,0.018,-0.078
-0.018,-0.006,-0.02,-0.061,-0.018,-0.011,-0.093,0.057,0.018,-0.038,-0.006,-0.006,0.063,0.063,0.018,-0.078
-0.018,-0.005,-0.02,-0.061,-0.018,-0.01,-0.092,0.058,0.017,-0.038,-0.005,-0.005,0.065,0.065,0.017,-0.077
-0.017,-0.005,-0.02,-0.061,-0.017,-0.009,-0.09,0.058,0.017,-0.039,-0.005,-0.005,0.066,0.066,0.017,-0.076
-0.016,-0.004,-0.021,-0.062,-0.016,-0.008,-0.089,0.059,0.016,-0.039,-0.004,-0.004,0.068,0.068,0.016,-0.074
-0.015,-0.004,-0.021,-0.062,-0.015,-0.008,-0.089,0.06,0.015,-0.039,-0.004,-0.004,0.07,0.07,0.015,-0.073
-0.014,-0.003,-0.021,-0.062,-0.014,-0.008,-0.088,0.061,0.014,-0.04,-0.003,-0.003,0.072,0.072,0.014,-0.071
-0.012,-0.003,-0.021,-0.063,-0.012,-0.008,-0.088,0.061,0.013,-0.04,-0.003,-0.003,0.074,0.074,0.013,-0.069
-0.01,-0.003,-0.021,-0.063,-0.01,-0.009,-0.087,0.062,0.012,-0.041,-0.003,-0.003,0.076,0.076,0.012,-0.066
-0.008,-0.003,-0.021,-0.063,-0.008,-0.01,-0.088,0.063,0.011,-0.041,-0.003,-0.003,0.078,0.078,0.011,-0.064
-0.005,-0.003,-0.02,-0.063,-0.005,-0.011,-0.088,0.064,0.01,-0.042,-0.003,-0.003,0.08,0.08,0.01,-0.061
-0.003,-0.004,-0.02,-0.063,-0.003,-0.013,-0.088,0.064,0.009,-0.042,-0.004,-0.004,0.081,0.081,0.009,-0.058
0,-0.004,-0.019,-0.063,0,-0.014,-0.089,0.065,0.008,-0.043,-0.004,-0.004,0.083,0.083,0.008,-0.056
0.002,-0.005,-0.019,-0.062,0.002,-0.017,-0.09,0.065,0.007,-0.043,-0.005,-0.005,0.085,0.085,0.007,-0.053
0.004,-0.006,-0.018,-0.061,0.004,-0.019,-0.091,0.065,0.006,-0.044,-0.006,-0.006,0.087,0.087,0.006,-0.05
0.006,-0.007,-0.017,-0.06,0.006,-0.022,-0.092,0.065,0.005,-0.045,-0.007,-0.007,0.088,0.088,0.005,-0.047
0.008,-0.008,-0.016,-0.059,0.008,-0.024,-0.094,0.064,0.004,-0.045,-0.008,-0.008,0.09,0.09,0.004,-0.044
0.01,-0.009,-0.015,-0.057,0.01,-0.027,-0.096,0.064,0.003,-0.046,-0.009,-0.009,0.091,0.091,0.003,-0.042
0.011,-0.01,-0.014,-0.056,0.011,-0.03,-0.097,0.063,0.003,-0.046,-0.01,-0.01,0.092,0.092,0.003,-0.04
0.012,-0.011,-0.013,-0.053,0.012,-0.033,-0.099,0.061,0.002,-0.047,-0.011,-0.011,0.093,0.093,0.002,-0.037
0.013,-0.012,-0.011,-0.051,0.013,-0.036,-0.101,0.06,0.002,-0.048,-0.012,-0.012,0.094,0.094,0.002,-0.035
0.014,-0.013,-0.009,-0.048,0.014,-0.038,-0.102,0.058,0.001,-0.048,-0.013,-0.013,0.094,0.094,0.001,-0.034
0.014,-0.014,-0.007,-0.045,0.014,-0.041,-0.104,0.056,0.001,-0.049,-0.014,-0.014,0.095,0.095,0.001,-0.032
0.014,-0.015,-0.005,-0.042,0.014,-0.043,-0.106,0.053,0,-0.049,-0.015,-0.015,0.095,0.095,0,-0.031
0.013,-0.016,-0.003,-0.038,0.013,-0.046,-0.107,0.051,0,-0.05,-0.016,-0.016,0.095,0.095,0,-0.03
0.012,-0.017,-0.001,-0.034,0.012,-0.048,-0.109,0.048,0,-0.05,-0.017,-0.017,0.096,0.096,0,-0.029
0.011,-0.018,0.001,-0.03,0.011,-0.05,-0.11,0.046,-0.001,-0.051,-0.018,-0.018,0.095,0.095,-0.001,-0.029
0.009,-0.019,0.003,-0.026,0.009,-0.051,-0.111,0.043,-0.001,-0.051,-0.019,-0.019,0.095,0.095,-0.001,-0.029
0.007,-0.019,0.006,-0.022,0.007,-0.053,-0.112,0.041,-0.001,-0.051,-0.019,-0.019,0.095,0.095,-0.001,-0.029
0.005,-0.02,0.008,-0.017,0.005,-0.054,-0.113,0.038,-0.001,-0.052,-0.02,-0.02,0.094,0.094,-0.001,-0.029
0.003,-0.02,0.01,-0.013,0.003,-0.055,-0.113,0.036,-0.001,-0.052,-0.02,-0.02,0.094,0.094,-0.001,-0.03
0,-0.02,0.013,-0.008,0,-0.055,-0.114,0.033,-0.001,-0.052,-0.02,-0.02,0.093,0.093,-0.001,-0.031
-0.002,-0.019,0.015,-0.004,-0.002,-0.056,-0.114,0.031,-0.002,-0.052,-0.019,-0.019,0.092,0.092,-0.002,-0.032
-0.005,-0.019,0.017,0,-0.005,-0.056,-0.114,0.029,-0.002,-0.053,-0.019,-0.019,0.091,0.091,-0.002,-0.033
-0.008,-0.018,0.019,0.004,-0.008,-0.056,-0.114,0.027,-0.001,-0.053,-0.018,-0.018,0.09,0.09,-0.001,-0.034
-0.011,-0.017,0.02,0.007,-0.011,-0.056,-0.114,0.025,-0.001,-0.053,-0.017,-0.017,0.089,0.089,-0.001,-0.035
-0.013,-0.016,0.022,0.01,-0.013,-0.055,-0.114,0.023,-0.001,-0.053,-0.016,-0.016,0.088,0.088,-0.001,-0.037
-0.016,-0.015,0.024,0.013,-0.016,-0.055,-0.113,0.022,-0.001,-0.053,-0.015,-0.015,0.087,0.087,-0.001,-0.038
-0.018,-0.013,0.025,0.015,-0.018,-0.054,-0.113,0.02,0,-0.053,-0.013,-0.013,0.085,0.085,0,-0.039
-0.02,-0.011,0.026,0.017,-0.02,-0.054,-0.112,0.018,0.001,-0.052,-0.011,-0.011,0.084,0.084,0.001,-0.04
-0.023,-0.009,0.027,0.018,-0.023,-0.053,-0.111,0.016,0.002,-0.052,-0.009,-0.009,0.082,0.082,0.002,-0.041
-0.024,-0.007,0.027,0.019,-0.024,-0.052,-0.111,0.013,0.003,-0.052,-0.007,-0.007,0.081,0.081,0.003,-0.042
-0.026,-0.004,0.028,0.019,-0.026,-0.052,-0.11,0.011,0.004,-0.051,-0.004,-0.004,0.079,0.079,0.004,-0.043
-0.027,-0.002,0.028,0.019,-0.027,-0.051,-0.109,0.007,0.005,-0.051,-0.002,-0.002,0.078,0.078,0.005,-0.043
-0.028,0.001,0.028,0.018,-0.028,-0.05,-0.109,0.004,0.006,-0.05,0.001,0.001,0.076,0.076,0.006,-0.043
-0.029,0.004,0.028,0.016,-0.029,-0.05,-0.108,0,0.008,-0.05,0.004,0.004,0.074,0.074,0.008,-0.043
-0.029,0.007,0.028,0.014,-0.029,-0.049,-0.108,-0.005,0.01,-0.049,0.007,0.007,0.073,0.073,0.01,-0.043
-0.03,0.01,0.027,0.012,-0.03,-0.049,-0.108,-0.01,0.012,-0.048,0.01,0.01,0.071,0.071,0.012,-0.042
-0.03,0.012,0.027,0.009,-0.03,-0.049,-0.108,-0.015,0.014,-0.048,0.012,0.012,0.069,0.069,0.014,-0.041
-0.029,0.015,0.026,0.006,-0.029,-0.049,-0.108,-0.021,0.016,-0.047,0.015,0.015,0.068,0.068,0.016,-0.04
