0.105,0.023,0.037,0.037
0.104,0.023,0.036,0.036
0.103,0.023,0.036,0.036
0.101,0.024,0.036,0.036
0.1,0.024,0.035,0.035
0.099,0.025,0.035,0.035
0.098,0.025,0.034,0.034
0.096,0.026,0.033,0.033
0.095,0.026,0.033,0.033
0.094,0.027,0.032,0.032
0.093,0.027,0.032,0.032
0.093,0.027,0.031,0.031
0.092,0.028,0.031,0.031
0.091,0.028,0.03,0.03
0.091,0.028,0.03,0.03
0.091,0.028,0.03,0.03
0.091,0.028,0.029,0.029
0.092,0.028,0.029,0.029
0.092,0.027,0.029,0.029
0.093,0.027,0.028,0.028
0.094,0.026,0.028,0.028
0.095,0.025,0.028,0.028
0.097,0.024,0.028,0.028
0.098,0.023,0.028,0.028
0.1,0.022,0.027,0.027
0.101,0.02,0.027,0.027
0.103,0.019,0.027,0.027
0.104,0.017,0.027,0.027
0.106,0.016,0.026,0.026
0.108,0.014,0.026,0.026
0.109,0.013,0.026,0.026
0.11,0.012,0.025,0.025
0.112,0.01,0.025,0.025
0.113,0.009,0.024,0.024
0.114,0.008,0.024,0.024
0.115,0.007,0.024,0.024
0.115,0.007,0.023,0.023
0.116,0.006,0.023,0.023
0.116,0.006,0.023,0.023
0.116,0.006,0.023,0.023
0.115,0.006,0.023,0.023
0.115,0.006,0.022,0.022
0.114,0.007,0.022,0.022
0.114,0.007,0.022,0.022
0.113,0.008,0.022,0.022
0.111,0.009,0.022,0.022
0.11,0.01,0.022,0.022
0.109,0.011,0.022,0.022
0.107,0.012,0.022,0.022
0.105,0.012,0.022,0.022
0.104,0.013,0.021,0.021
0.102,0.014,0.021,0.021
0.1,0.015,0.021,0.021
0.098,0.015,0.02,0.02
0.096,0.016,0.02,0.02
0.094,0.016,0.019,0.019
0.092,0.016,0.019,0.019
0.09,0.016,0.018,0.018
0.088,0.016,0.017,0.017
0.085,0.016,0.016,0.016
0.083,0.016,0.015,0.015
0.081,0.015,0.014,0.014
0.079,0.015,0.013,0.013
0.077,0.014,0.012,0.012
0.075,0.013,0.011,0.011
0.074,0.012,0.01,0.01
0.072,0.011,0.01,0.01
0.07,0.01,0.009,0.009
0.069,0.009,0.008,0.008
0.067,0.008,0.007,0.007
0.066,0.007,0.007,0.007
0.065,0.007,0.007,0.007
0.064,0.006,0.007,0.007
0.063,0.005,0.007,0.007
0.063,0.004,0.007,0.007
0.062,0.004,0.008,0.008
0.062,0.003,0.008,0.008
0.062,0.003,0.009,0.009
0.062,0.002,0.01,0.01
0.062,0.002,0.012,0.012
0.062,0.002,0.013,0.013
0.062,0.002,0.015,0.015
0.063,0.002,0.017,0.017
0.063,0.002,0.018,0.018
0.063,0.002,0.02,0.02
0.064,0.002,0.022,0.022
0.065,0.002,0.024,0.024
0.065,0.003,0.025,0.025
0.066,0.003,0.027,0.027
0.066,0.003,0.028,0.028
0.067,0.004,0.029,0.029
0.067,0.004,0.03,0.03
0.067,0.004,0.031,0.031
0.068,0.004,0.032,0.032
0.068,0.004,0.032,0.032
0.068,0.004,0.032,0.032
0.068,0.004,0.032,0.032
0.067,0.004,0.032,0.032
0.067,0.004,0.031,0.031
0.067,0.004,0.03,0.03
0.066,0.003,0.029,0.029
0.065,0.003,0.028,0.028
0.064,0.002,0.027,0.027
0.063,0.001,0.026,0.026
0.062,0,0.024,0.024
0.061,-0.001,0.023,0.023
0.059,-0.002,0.022,0.022
0.058,-0.003,0.02,0.02
0.056,-0.004,0.019,0.019
0.054,-0.005,0.018,0.018
0.052,-0.006,0.017,0.017
0.05,-0.007,0.016,0.016
0.048,-0.008,0.016,0.016
0.046,-0.009,0.015,0.015
0.043,-0.01,0.015,0.015
0.041,-0.011,0.015,0.015
0.038,-0.011,0.015,0.015
0.036,-0.012,0.015,0.015
0.034,-0.012,0.015,0.015
0.031,-0.012,0.016,0.016
0.029,-0.013,0.016,0.016
0.026,-0.013,0.017,0.017
0.024,-0.012,0.018,0.018
0.021,-0.012,0.018,0.018
0.019,-0.012,0.019,0.019
0.017,-0.012,0.02,0.02
0.014,-0.011,0.021,0.021
0.012,-0.011,0.021,0.021
0.01,-0.01,0.022,0.022
0.008,-0.009,0.022,0.022
0.006,-0.009,0.023,0.023
0.004,-0.008,0.023,0.023
0.002,-0.007,0.023,0.023
0.001,-0.006,0.023,0.023
-0.001,-0.005,0.023,0.023
-0.002,-0.005,0.022,0.022
-0.003,-0.004,0.022,0.022
-0.005,-0.003,0.021,0.021
-0.006,-0.002,0.02,0.02
-0.007,-0.001,0.019,0.019
-0.007,-0.001,0.018,0.018
-0.008,0,0.017,0.017
-0.008,0.001,0.016,0.016
-0.009,0.001,0.014,0.014
-0.009,0.002,0.013,0.013
-0.009,0.003,0.011,0.011
-0.008,0.003,0.009,0.009
-0.008,0.003,0.007,0.007
-0.007,0.004,0.006,0.006
-0.006,0.004,0.004,0.004
-0.005,0.004,0.002,0.002
-0.004,0.005,0.001,0.001
-0.003,0.005,-0.001,-0.001
-0.001,0.005,-0.002,-0.002
0.001,0.005,-0.003,-0.003
0.002,0.004,-0.005,-0.005
0.004,0.004,-0.006,-0.006
0.006,0.004,-0.006,-0.006
0.008,0.004,-0.007,-0.007
0.01,0.003,-0.008,-0.008
0.012,0.003,-0.008,-0.008
0.014,0.002,-0.009,-0.009
0.016,0.002,-0.009,-0.009
0.017,0.001,-0.009,-0.009
0.019,0.001,-0.009,-0.009
0.02,0,-0.008,-0.008
0.022,0,-0.008,-0.008
0.023,-0.001,-0.008,-0.008
0.023,-0.002,-0.007,-0.007
0.024,-0.003,-0.007,-0.007
0.025,-0.003,-0.007,-0.007
0.025,-0.004,-0.006,-0.006
0.025,-0.005,-0.006,-0.006
0.025,-0.005,-0.005,-0.005
0.024,-0.006,-0.005,-0.005
0.023,-0.006,-0.004,-0.004
0.022,-0.007,-0.004,-0.004
0.021,-0.007,-0.004,-0.004
0.02,-0.008,-0.004,-0.004
0.019,-0.008,-0.004,-0.004
0.017,-0.008,-0.004,-0.004
0.015,-0.008,-0.004,-0.004
0.013,-0.008,-0.004,-0.004
0.011,-0.008,-0.004,-0.004
0.009,-0.008,-0.005,-0.005
0.007,-0.007,-0.005,-0.005
0.004,-0.007,-0.006,-0.006
0.002,-0.006,-0.006,-0.006
0,-0.006,-0.007,-0.007
-0.002,-0.005,-0.007,-0.007
-0.005,-0.004,-0.008,-0.008
-0.007,-0.003,-0.008,-0.008
-0.009,-0.002,-0.009,-0.009
-0.011,-0.001,-0.009,-0.009
-0.013,0,-0.009,-0.009
-0.015,0.001,-0.01,-0.01
-0.017,0.003,-0.01,-0.01
-0.019,0.004,-0.01,-0.01
-0.02,0.005,-0.009,-0.009
-0.021,0.007,-0.009,-0.009
-0.022,0.008,-0.009,-0.009
-0.023,0.009,-0.008,-0.008
-0.024,0.01,-0.007,-0.007
-0.025,0.011,-0.006,-0.006
-0.025,0.011,-0.005,-0.005
-0.025,0.012,-0.004,-0.004
-0.025,0.012,-0.002,-0.002
-0.025,0.012,0,0
-0.025,0.011,0.001,0.001
-0.024,0.011,0.003,0.003
-0.024,0.01,0.005,0.005
-0.023,0.008,0.008,0.008
-0.022,0.006,0.01,0.01
-0.021,0.004,0.012,0.012
-0.02,0.002,0.015,0.015
-0.018,-0.001,0.017,0.017
-0.017,-0.004,0.02,0.02
-0.016,-0.007,0.022,0.022
-0.014,-0.01,0.024,0.024
-0.013,-0.013,0.027,0.027
-0.012,-0.016,0.029,0.029
-0.01,-0.02,0.031,0.031
-0.009,-0.023,0.032,0.032
-0.008,-0.026,0.034,0.034
-0.007,-0.029,0.035,0.035
-0.006,-0.031,0.036,0.036
-0.005,-0.034,0.037,0.037
-0.005,-0.036,0.037,0.037
-0.004,-0.037,0.038,0.038
-0.003,-0.039,0.037,0.037
-0.003,-0.04,0.037,0.037
-0.003,-0.04,0.036,0.036
-0.003,-0.04,0.035,0.035
-0.003,-0.04,0.033,0.033
-0.003,-0.039,0.031,0.031
-0.003,-0.038,0.029,0.029
-0.003,-0.037,0.027,0.027
-0.003,-0.035,0.024,0.024
-0.004,-0.033,0.021,0.021
-0.004,-0.031,0.018,0.018
-0.005,-0.029,0.015,0.015
-0.005,-0.027,0.012,0.012
-0.006,-0.024,0.009,0.009
-0.006,-0.022,0.006,0.006
-0.006,-0.02,0.003,0.003
-0.007,-0.018,0,0
-0.007,-0.016,-0.003,-0.003
-0.008,-0.014,-0.006,-0.006
-0.008,-0.012,-0.008,-0.008
-0.008,-0.011,-0.011,-0.011
-0.009,-0.01,-0.013,-0.013
-0.009,-0.01,-0.015,-0.015
-0.009,-0.01,-0.017,-0.017
-0.009,-0.01,-0.018,-0.018
-0.01,-0.011,-0.019,-0.019
-0.01,-0.012,-0.02,-0.02
-0.01,-0.013,-0.021,-0.021
-0.011,-0.015,-0.021,-0.021
-0.011,-0.018,-0.021,-0.021
-0.012,-0.02,-0.021,-0.021
-0.012,-0.023,-0.021,-0.021
-0.013,-0.026,-0.02,-0.02
-0.014,-0.029,-0.02,-0.02
-0.014,-0.032,-0.019,-0.019
-0.015,-0.035,-0.018,-0.018
-0.016,-0.039,-0.016,-0.016
-0.017,-0.042,-0.015,-0.015
-0.018,-0.044,-0.013,-0.013
-0.019,-0.047,-0.012,-0.012
-0.021,-0.049,-0.01,-0.01
-0.022,-0.051,-0.008,-0.008
-0.023,-0.052,-0.006,-0.006
-0.024,-0.053,-0.004,-0.004
-0.026,-0.053,-0.002,-0.002
-0.027,-0.053,-0.001,-0.001
-0.028,-0.053,0.001,0.001
-0.029,-0.052,0.003,0.003
-0.03,-0.05,0.005,0.005
-0.031,-0.048,0.006,0.006
