-0.038,-0.038,-0.063,-0.059,-0.059
-0.038,-0.038,-0.063,-0.061,-0.061
-0.039,-0.039,-0.063,-0.062,-0.062
-0.039,-0.039,-0.064,-0.064,-0.064
-0.039,-0.039,-0.064,-0.065,-0.065
-0.039,-0.039,-0.064,-0.065,-0.065
-0.039,-0.039,-0.063,-0.066,-0.066
-0.04,-0.04,-0.063,-0.066,-0.066
-0.04,-0.04,-0.063,-0.065,-0.065
-0.04,-0.04,-0.063,-0.064,-0.064
-0.04,-0.04,-0.062,-0.063,-0.063
-0.04,-0.04,-0.062,-0.062,-0.062
-0.04,-0.04,-0.061,-0.06,-0.06
-0.04,-0.04,-0.061,-0.058,-0.058
-0.039,-0.039,-0.06,-0.055,-0.055
-0.039,-0.039,-0.059,-0.053,-0.053
-0.039,-0.039,-0.058,-0.05,-0.05
-0.039,-0.039,-0.058,-0.048,-0.048
-0.039,-0.039,-0.057,-0.045,-0.045
-0.039,-0.039,-0.056,-0.042,-0.042
-0.039,-0.039,-0.055,-0.04,-0.04
-0.038,-0.038,-0.054,-0.038,-0.038
-0.038,-0.038,-0.054,-0.035,-0.035
-0.038,-0.038,-0.053,-0.034,-0.034
-0.038,-0.038,-0.052,-0.032,-0.032
-0.038,-0.038,-0.051,-0.031,-0.031
-0.038,-0.038,-0.051,-0.03,-0.03
-0.038,-0.038,-0.05,-0.03,-0.03
-0.037,-0.037,-0.05,-0.03,-0.03
-0.037,-0.037,-0.049,-0.03,-0.03
-0.037,-0.037,-0.049,-0.031,-0.031
-0.037,-0.037,-0.049,-0.032,-0.032
-0.037,-0.037,-0.049,-0.033,-0.033
-0.037,-0.037,-0.048,-0.035,-0.035
-0.036,-0.036,-0.048,-0.037,-0.037
-0.036,-0.036,-0.048,-0.039,-0.039
-0.036,-0.036,-0.048,-0.042,-0.042
-0.036,-0.036,-0.048,-0.044,-0.044
-0.035,-0.035,-0.049,-0.047,-0.047
-0.035,-0.035,-0.049,-0.049,-0.049
-0.035,-0.035,-0.049,-0.052,-0.052
-0.035,-0.035,-0.049,-0.054,-0.054
-0.034,-0.034,-0.049,-0.056,-0.056
-0.034,-0.034,-0.049,-0.058,-0.058
-0.034,-0.034,-0.05,-0.06,-0.06
-0.033,-0.033,-0.05,-0.061,-0.061
-0.033,-0.033,-0.05,-0.062,-0.062
-0.033,-0.033,-0.05,-0.062,-0.062
-0.033,-0.033,-0.05,-0.062,-0.062
-0.032,-0.032,-0.05,-0.062,-0.062
-0.032,-0.032,-0.05,-0.062,-0.062
-0.032,-0.032,-0.05,-0.061,-0.061
-0.032,-0.032,-0.051,-0.059,-0.059
-0.032,-0.032,-0.051,-0.058,-0.058
-0.032,-0.032,-0.051,-0.056,-0.056
-0.032,-0.032,-0.051,-0.054,-0.054
-0.032,-0.032,-0.051,-0.052,-0.052
-0.032,-0.032,-0.051,-0.049,-0.049
-0.032,-0.032,-0.051,-0.047,-0.047
-0.032,-0.032,-0.051,-0.044,-0.044
