0.006,0.022,-0.094,0.074,0.005,-0.035
0.007,0.022,-0.095,0.074,0.006,-0.035
0.009,0.023,-0.096,0.074,0.007,-0.034
0.01,0.024,-0.098,0.074,0.008,-0.033
0.011,0.024,-0.099,0.074,0.009,-0.033
0.012,0.025,-0.1,0.073,0.01,-0.032
0.014,0.025,-0.102,0.072,0.011,-0.032
0.015,0.026,-0.103,0.07,0.012,-0.032
0.016,0.027,-0.105,0.069,0.012,-0.032
0.018,0.028,-0.106,0.067,0.013,-0.031
0.019,0.029,-0.107,0.065,0.014,-0.031
0.02,0.03,-0.108,0.063,0.015,-0.031
0.021,0.031,-0.109,0.061,0.016,-0.031
0.022,0.032,-0.11,0.059,0.017,-0.031
0.023,0.033,-0.111,0.057,0.018,-0.031
0.024,0.034,-0.111,0.055,0.019,-0.03
0.025,0.035,-0.111,0.052,0.019,-0.03
0.026,0.037,-0.111,0.05,0.02,-0.03
0.027,0.038,-0.111,0.048,0.021,-0.029
0.027,0.039,-0.111,0.046,0.021,-0.029
0.028,0.041,-0.111,0.045,0.022,-0.028
0.028,0.042,-0.11,0.043,0.022,-0.027
0.029,0.043,-0.109,0.042,0.022,-0.026
0.029,0.044,-0.109,0.041,0.023,-0.025
0.029,0.045,-0.108,0.041,0.023,-0.023
0.029,0.047,-0.107,0.04,0.023,-0.022
0.029,0.048,-0.106,0.04,0.023,-0.02
0.029,0.048,-0.105,0.04,0.023,-0.019
0.029,0.049,-0.103,0.041,0.023,-0.017
0.029,0.05,-0.102,0.042,0.023,-0.015
0.029,0.05,-0.101,0.042,0.023,-0.013
0.028,0.051,-0.1,0.043,0.022,-0.011
0.028,0.051,-0.099,0.044,0.022,-0.009
0.028,0.051,-0.098,0.046,0.021,-0.007
0.028,0.052,-0.097,0.047,0.021,-0.005
0.028,0.052,-0.096,0.048,0.02,-0.003
0.028,0.052,-0.095,0.049,0.02,-0.001
0.028,0.051,-0.095,0.05,0.019,0.001
0.028,0.051,-0.094,0.051,0.018,0.003
0.028,0.051,-0.093,0.052,0.017,0.004
0.028,0.051,-0.093,0.053,0.017,0.006
0.028,0.05,-0.092,0.053,0.016,0.007
0.028,0.05,-0.092,0.054,0.015,0.009
0.028,0.049,-0.092,0.054,0.014,0.01
0.029,0.049,-0.091,0.053,0.014,0.011
0.029,0.049,-0.091,0.053,0.013,0.012
0.029,0.048,-0.092,0.052,0.013,0.013
0.029,0.048,-0.092,0.051,0.012,0.013
0.029,0.047,-0.092,0.049,0.012,0.014
0.029,0.047,-0.093,0.047,0.012,0.015
0.029,0.047,-0.093,0.045,0.012,0.015
0.029,0.047,-0.094,0.043,0.011,0.015
0.028,0.047,-0.095,0.041,0.012,0.016
0.028,0.047,-0.096,0.038,0.012,0.016
0.028,0.047,-0.098,0.035,0.012,0.016
0.027,0.047,-0.099,0.032,0.012,0.016
0.027,0.047,-0.101,0.029,0.013,0.016
0.026,0.048,-0.103,0.026,0.013,0.016
