-0.004,-0.002,0.003,-0.001,-0.001,-0.003,-0.003,0.007,0,-0.006,0.003,0.001,-0.001,-0.007,0.004,-0.007,0,-0.01,-0.01,-0.002,-0.009,-0.001,0.004,-0.004,0.001,-0.002,0,0.005,0.003,-0.001,0,0.008,0.002,-0.002,0,-0.014,-0.005,-0.002,-0.009,-0.002,-0.005,0.009,-0.016,0.004,-0.002,-0.011,0,-0.004,0.001,0,0.001,0.003,0,-0.005,0,-0.002,-0.006,-0.004,-0.002,-0.006,-0.003,-0.007,-0.011,0.001,0.003,-0.006,0.002,0,-0.005,-0.004,0.003,-0.008,-0.002,0.001,0,-0.006,0.006,0.005,-0.001,-0.014,0.007,-0.007,-0.004,-0.011,-0.003,0.003,0.003,0.005,0.001,0.004,-0.003,0,0.001,0.002,-0.001,-0.001,-0.001,-0.001,0.002,-0.002,-0.001,0.001,-0.006,0.006,-0.01,0.002,0.002,0.004,-0.003,0.001,-0.009,-0.005,-0.005,-0.009,0,0.007,0,-0.003,-0.012,0,0.006,-0.005,0.003,0.004,-0.021,-0.009,-0.012,-0.016,-0.004,-0.01,-0.006,-0.003,0,0.002,0,-0.001,0.001,-0.001,0.003,0.013,0.003,-0.007,-0.009,-0.009,-0.006,-0.004,-0.002,0.003,0.002,0.006,-0.007,-0.007,0,0,0.001,0.005,-0.003,-0.001,0.001,0.004,0.006,0.01,0.004,0.007,0,-0.001,-0.002,-0.024,0.002,-0.015,-0.008,-0.005,-0.003,0.002,0.008,0.003
-0.005,-0.001,0.005,0,0.004,-0.003,0,0.006,0.001,-0.006,0.003,-0.002,-0.003,-0.007,0.005,-0.003,0,-0.009,-0.007,0,-0.008,-0.002,0.006,-0.002,0,-0.002,-0.002,0.002,0.002,-0.001,0.002,0.006,0.003,0.001,0,-0.008,-0.004,-0.002,-0.007,-0.001,-0.005,0.009,-0.012,0.006,-0.005,-0.011,-0.001,-0.001,0.005,0,0.001,0.001,-0.001,-0.005,0.002,0,-0.007,-0.002,0,-0.007,-0.003,-0.007,-0.009,-0.003,0.006,-0.009,0.002,-0.001,-0.002,0.001,0.004,-0.009,-0.003,0,0.002,-0.004,0.006,0.003,0.001,-0.016,0.009,-0.01,-0.002,-0.012,-0.005,0.005,0.005,0.006,-0.001,0.004,-0.004,0,-0.001,0.003,-0.003,-0.002,0,-0.002,0.004,0.001,0.002,0.001,-0.007,0.005,-0.013,0.002,0.005,0.004,-0.001,0.003,-0.007,-0.004,-0.004,-0.012,0.003,0.006,0.002,-0.001,-0.011,-0.004,0.002,-0.003,0.003,0.001,-0.016,-0.007,-0.009,-0.016,-0.005,-0.009,-0.005,-0.001,0,0.004,0,-0.001,0.004,0.001,0.003,0.013,0.002,-0.005,-0.008,-0.007,-0.005,-0.001,-0.003,0.003,0.004,0.002,-0.009,-0.003,-0.002,0,0,0.005,0.002,-0.002,0,0.004,0.006,0.012,0.001,0.006,-0.001,-0.003,0,-0.031,0.002,-0.02,-0.005,-0.007,-0.004,-0.001,0.009,0.006
-0.005,0.001,0.006,0.002,0.008,0,0.002,0.005,0.002,-0.004,0.003,-0.003,-0.005,-0.005,0.005,0,-0.002,-0.007,-0.004,0.002,-0.006,-0.002,0.007,0.002,-0.001,-0.003,-0.003,-0.001,0.001,-0.001,0.002,0.003,0.002,0.003,-0.001,-0.004,-0.003,-0.002,-0.004,0.001,-0.003,0.006,0.003,0.006,-0.007,-0.011,-0.002,0.002,0.008,-0.001,0.001,0.001,-0.003,-0.003,0.004,0.002,-0.006,-0.001,0.002,-0.006,-0.002,-0.006,-0.005,-0.005,0.006,-0.008,0.004,-0.002,-0.001,0.005,0.005,-0.01,-0.004,0,0.003,-0.005,0.004,0.002,0.002,-0.015,0.007,-0.009,0.001,-0.011,-0.008,0.006,0.006,0.006,-0.003,0.004,-0.005,0,-0.002,0.003,-0.004,-0.003,0,-0.003,0.005,0.004,0.005,0,-0.007,0.003,-0.014,0.003,0.008,0.003,0.001,0.005,-0.004,-0.003,-0.002,-0.014,0.004,0.004,0.004,0.001,-0.009,-0.007,-0.001,0,0.004,-0.003,-0.009,-0.003,-0.005,-0.014,-0.006,-0.008,-0.002,0.001,0.001,0.004,0,0,0.004,0.001,0.002,0.01,0.001,-0.004,-0.008,-0.004,-0.004,0.003,-0.004,0.003,0.006,0,-0.007,0.001,-0.003,0,-0.002,0.004,0.006,-0.002,-0.001,0.003,0.002,0.013,-0.001,0.005,0,-0.004,0.003,-0.036,0.001,-0.022,-0.002,-0.008,-0.004,-0.002,0.01,0.007
-0.006,0.005,0.006,0.004,0.01,0.003,0.003,0.003,0.003,-0.003,0.003,-0.003,-0.007,-0.003,0.005,0.002,-0.004,-0.003,-0.002,0.003,-0.003,-0.002,0.007,0.006,-0.002,-0.003,-0.002,-0.004,0.001,-0.001,0.002,0.001,0.001,0.005,-0.001,-0.001,-0.001,-0.003,-0.003,0.003,-0.001,0.003,0.026,0.005,-0.006,-0.011,-0.002,0.002,0.009,-0.001,0,0.002,-0.005,-0.001,0.003,0.003,-0.004,-0.001,0.004,-0.004,-0.001,-0.005,-0.001,-0.007,0.005,-0.004,0.005,-0.004,-0.002,0.008,0.005,-0.01,-0.005,0.002,0.002,-0.007,0.002,0.002,0.002,-0.011,0.004,-0.006,0.002,-0.009,-0.009,0.006,0.006,0.006,-0.003,0.003,-0.005,-0.001,-0.001,0.003,-0.003,-0.005,-0.001,-0.005,0.005,0.006,0.005,0,-0.004,0,-0.015,0.004,0.01,0.001,0.003,0.005,-0.003,-0.001,0,-0.013,0.003,0.002,0.006,0.002,-0.008,-0.009,-0.003,0.002,0.005,-0.007,-0.002,0.002,-0.002,-0.009,-0.007,-0.006,0,0.001,0.002,0.004,0,0.002,0.002,0.001,0,0.005,0,-0.003,-0.01,0,-0.004,0.009,-0.004,0.003,0.008,-0.002,-0.003,0.005,-0.002,0,-0.003,0.005,0.008,-0.003,0,0.001,-0.002,0.012,-0.002,0.003,0.003,-0.005,0.006,-0.042,-0.001,-0.023,-0.001,-0.008,-0.004,-0.002,0.01,0.006
-0.007,0.009,0.004,0.005,0.01,0.004,0.002,0,0.004,-0.002,0.004,-0.003,-0.008,-0.001,0.004,0.001,-0.005,-0.001,-0.001,0.003,0,-0.001,0.005,0.008,-0.005,-0.003,-0.001,-0.005,0,-0.002,0,0,-0.001,0.005,-0.001,0.001,0,-0.003,-0.001,0.004,0,0.001,0.052,0.004,-0.004,-0.011,-0.002,-0.001,0.007,-0.001,-0.002,0.004,-0.006,0,0,0.001,-0.001,-0.001,0.006,-0.003,0,-0.004,0.002,-0.006,0.005,0,0.005,-0.005,-0.003,0.011,0.005,-0.009,-0.006,0.004,0.001,-0.01,-0.001,0.003,0.001,-0.006,0,-0.003,0.003,-0.007,-0.009,0.005,0.005,0.005,-0.001,0.001,-0.004,-0.003,0.001,0.001,0,-0.006,-0.003,-0.006,0.003,0.007,0.003,-0.001,0,-0.005,-0.014,0.005,0.011,-0.002,0.004,0.003,-0.001,0,0.002,-0.01,-0.001,0,0.007,0.003,-0.007,-0.009,-0.002,0.003,0.006,-0.008,0.005,0.007,-0.001,-0.004,-0.007,-0.005,0,0.001,0.002,0.004,0.001,0.005,-0.002,0.001,-0.002,0,0,-0.001,-0.01,0.004,-0.003,0.016,-0.003,0.004,0.01,-0.004,0.001,0.006,-0.001,0.002,-0.004,0.007,0.005,-0.004,0.001,0,-0.006,0.009,-0.003,0.001,0.005,-0.004,0.008,-0.048,-0.002,-0.023,-0.002,-0.008,-0.003,-0.001,0.009,0.005
-0.007,0.011,0.002,0.007,0.008,0.003,0,-0.002,0.004,-0.005,0.007,-0.003,-0.006,0.001,0.004,-0.002,-0.006,0,0,0.001,0.002,0,0.002,0.007,-0.009,-0.003,-0.001,-0.005,0,-0.003,-0.003,0,-0.002,0.004,0.001,0.002,0,-0.002,0,0.006,0,0.001,0.07,0.003,-0.001,-0.012,-0.001,-0.006,0.005,0.001,-0.004,0.006,-0.006,0,-0.004,-0.001,0.002,0,0.007,-0.002,0.001,-0.004,0.004,-0.004,0.006,0.003,0.003,-0.005,-0.003,0.014,0.005,-0.008,-0.005,0.005,0.001,-0.012,-0.004,0.004,-0.002,-0.004,-0.002,-0.003,0.001,-0.006,-0.006,0.003,0.003,0.004,0.001,-0.001,-0.003,-0.004,0.002,-0.002,0.002,-0.006,-0.003,-0.007,0,0.006,-0.001,-0.001,0.002,-0.009,-0.013,0.004,0.009,-0.004,0.005,0,0,0,0.002,-0.006,-0.004,0,0.007,0.003,-0.006,-0.006,0,0.003,0.006,-0.006,0.011,0.01,-0.001,0,-0.005,-0.003,-0.001,0.001,0.001,0.005,0.003,0.008,-0.004,0.001,-0.002,-0.002,0,0.001,-0.009,0.006,-0.003,0.02,-0.002,0.007,0.01,-0.004,0.003,0.005,0.001,0.004,-0.003,0.009,-0.001,-0.005,0.001,-0.002,-0.006,0.006,-0.003,0.001,0.006,-0.003,0.006,-0.052,-0.002,-0.022,-0.004,-0.008,-0.002,-0.001,0.008,0.003
-0.007,0.011,0.001,0.007,0.005,0,0,-0.003,0.003,-0.009,0.01,-0.004,-0.003,0.002,0.003,-0.005,-0.006,0,0.001,-0.002,0.004,0.001,0,0.003,-0.011,-0.003,-0.003,-0.003,0,-0.004,-0.005,0.001,-0.003,0.002,0.002,0.003,0,0,0,0.007,0,0.003,0.074,0.003,0.001,-0.012,0.001,-0.01,0.003,0.002,-0.004,0.006,-0.006,0,-0.006,-0.002,0.003,0.002,0.007,-0.001,0.003,-0.004,0.004,-0.001,0.007,0.003,0.001,-0.005,-0.002,0.018,0.006,-0.007,-0.002,0.004,0.002,-0.012,-0.005,0.006,-0.004,-0.004,-0.003,-0.004,-0.001,-0.006,-0.002,0.001,0.001,0.001,0.003,-0.002,-0.001,-0.005,0.002,-0.004,0.003,-0.005,-0.003,-0.007,-0.002,0.003,-0.005,-0.001,0.004,-0.013,-0.013,0.001,0.006,-0.005,0.006,-0.002,0,0,0.002,-0.003,-0.007,0.001,0.006,0.002,-0.005,-0.004,0.002,0.001,0.005,-0.003,0.014,0.011,0,0.002,-0.002,-0.001,-0.003,0.003,0,0.006,0.004,0.011,-0.004,0.002,0,-0.002,0,0.002,-0.007,0.005,-0.002,0.021,-0.001,0.01,0.01,-0.004,0.003,0.005,0.002,0.005,-0.001,0.011,-0.008,-0.004,0.001,-0.003,-0.005,0.005,-0.004,0.002,0.005,-0.002,0.002,-0.053,-0.002,-0.021,-0.005,-0.009,-0.001,0,0.008,0.003
-0.005,0.009,0,0.007,0.001,-0.002,0.002,-0.004,0.002,-0.014,0.014,-0.005,0,0.003,0.002,-0.005,-0.006,-0.001,0.002,-0.003,0.004,0,-0.002,-0.001,-0.012,-0.003,-0.006,-0.001,-0.001,-0.004,-0.005,0.001,-0.002,0.001,0.003,0.005,0,0.003,0.001,0.007,0,0.004,0.064,0.002,0.001,-0.011,0.001,-0.013,0.003,0.003,-0.004,0.004,-0.006,0,-0.006,-0.001,0.003,0.005,0.007,0,0.003,-0.002,0.002,0.002,0.008,0.002,-0.002,-0.006,0.001,0.023,0.007,-0.006,0.001,0.001,0.004,-0.012,-0.005,0.007,-0.005,-0.007,-0.001,-0.006,-0.003,-0.006,0.001,-0.001,-0.001,-0.001,0.005,-0.002,0,-0.004,0.001,-0.007,0.003,-0.003,-0.001,-0.006,-0.004,0,-0.008,-0.001,0.003,-0.016,-0.013,-0.002,0.004,-0.004,0.007,-0.003,0.001,0,0.002,-0.001,-0.007,0.002,0.004,0,-0.004,-0.001,0.005,-0.001,0.004,-0.001,0.015,0.01,0.001,0.001,0.001,0.003,-0.004,0.005,0,0.008,0.005,0.012,-0.001,0.003,0.003,-0.001,-0.002,0.002,-0.003,0.003,-0.001,0.018,-0.002,0.014,0.009,-0.003,0.002,0.004,0.001,0.005,0.001,0.011,-0.013,-0.003,0.001,-0.004,-0.002,0.004,-0.005,0.002,0.003,0,-0.002,-0.047,-0.002,-0.018,-0.004,-0.009,0,0,0.008,0.002
-0.004,0.005,-0.001,0.005,-0.003,-0.001,0.004,-0.003,0.001,-0.017,0.015,-0.005,0.002,0.004,0.001,-0.003,-0.005,-0.001,0.002,-0.003,0.002,-0.001,-0.003,-0.004,-0.01,-0.005,-0.008,0,-0.002,-0.004,-0.004,0.001,0,0.001,0.003,0.008,0.001,0.005,0.001,0.006,0,0.005,0.047,0,0,-0.009,0.001,-0.013,0.004,0.003,-0.002,0.002,-0.006,0,-0.004,0.002,0.002,0.006,0.006,0.003,0.003,0.002,0,0.005,0.006,0.001,-0.003,-0.008,0.003,0.028,0.007,-0.005,0.003,-0.003,0.006,-0.011,-0.003,0.009,-0.004,-0.01,0.001,-0.007,-0.004,-0.004,0.003,-0.002,-0.002,-0.003,0.006,-0.001,0.001,-0.002,0.001,-0.008,0.003,-0.001,0,-0.005,-0.004,-0.003,-0.008,0.001,0.001,-0.017,-0.013,-0.005,0.002,-0.002,0.009,-0.002,0.001,0.001,0.002,-0.001,-0.008,0.001,0.003,-0.001,-0.003,0,0.006,-0.001,0.002,0.001,0.015,0.007,0.003,0.001,0.003,0.007,-0.002,0.006,0.001,0.008,0.005,0.013,0.004,0.005,0.006,0.001,-0.003,0.001,-0.001,0.001,0.001,0.014,-0.003,0.015,0.009,-0.002,0.002,0.005,0,0.003,0.003,0.01,-0.013,-0.001,-0.001,-0.005,0.001,0.005,-0.005,0.001,0.001,0.003,-0.005,-0.035,-0.001,-0.015,-0.003,-0.007,0.001,0.001,0.009,0
-0.002,0.002,-0.003,0.002,-0.007,0.001,0.005,-0.003,-0.001,-0.016,0.014,-0.005,0.002,0.004,-0.001,-0.001,-0.004,-0.001,0.002,-0.002,0,-0.002,-0.003,-0.006,-0.007,-0.008,-0.008,0,-0.003,-0.004,-0.003,0,0.002,0.001,0.001,0.01,0.002,0.005,0,0.005,0.001,0.003,0.034,-0.002,-0.001,-0.005,-0.001,-0.013,0.005,0.001,-0.001,0.001,-0.006,0.001,0,0.006,0.001,0.005,0.005,0.006,0.002,0.007,-0.001,0.006,0.002,0.001,-0.003,-0.01,0.003,0.033,0.006,-0.004,0.003,-0.005,0.006,-0.009,-0.001,0.01,-0.001,-0.012,0.003,-0.005,-0.003,-0.002,0.003,-0.003,-0.003,-0.004,0.005,0.001,0,0,0.002,-0.008,0.002,0,0,-0.005,-0.003,-0.005,-0.006,0.004,-0.001,-0.016,-0.013,-0.006,0.001,-0.001,0.011,0,0,0.002,0.002,-0.002,-0.008,-0.001,0.002,-0.001,-0.003,0.001,0.006,0.001,-0.001,0.001,0.014,0.004,0.004,0.002,0.003,0.01,0.001,0.007,0.004,0.009,0.004,0.014,0.008,0.007,0.007,0.002,-0.004,-0.001,0,0.001,0.004,0.01,-0.004,0.014,0.009,0.001,0.003,0.007,-0.002,0,0.003,0.008,-0.011,0.001,-0.002,-0.007,0.001,0.004,-0.005,0,0,0.006,-0.004,-0.019,0,-0.011,-0.002,-0.004,0.001,0.002,0.008,-0.002
-0.001,-0.001,-0.005,-0.003,-0.009,0.003,0.005,-0.002,-0.002,-0.012,0.011,-0.003,0,0.002,-0.002,0.001,-0.003,-0.001,0,0,-0.003,-0.003,-0.002,-0.007,-0.005,-0.009,-0.006,-0.001,-0.004,-0.005,-0.001,0,0.003,0.002,-0.002,0.011,0.002,0.004,-0.001,0.003,0.001,0.001,0.035,-0.005,0,-0.001,-0.002,-0.013,0.004,-0.002,-0.001,0.001,-0.005,0.001,0.002,0.008,0.002,0.002,0.006,0.009,0.002,0.01,-0.001,0.006,-0.003,0.001,-0.001,-0.012,0.002,0.036,0.002,-0.002,0.001,-0.006,0.005,-0.008,0.001,0.011,0.002,-0.013,0.003,-0.001,-0.002,0,0.002,-0.003,-0.003,-0.005,0.004,0.001,-0.002,0.001,0.003,-0.008,0.002,0.001,-0.002,-0.007,-0.002,-0.006,-0.003,0.005,-0.001,-0.012,-0.012,-0.004,-0.001,0,0.012,0.002,-0.001,0.002,0.002,-0.003,-0.008,-0.006,0.002,0,-0.006,0.002,0.004,0.004,-0.003,0.001,0.015,0.002,0.005,0.004,0.002,0.01,0.004,0.007,0.006,0.01,0.003,0.015,0.009,0.009,0.008,0.002,-0.004,-0.002,0,0.002,0.006,0.008,-0.003,0.011,0.009,0.003,0.003,0.007,-0.004,-0.003,0.003,0.007,-0.007,0.002,-0.005,-0.008,0,0.003,-0.004,-0.003,-0.001,0.008,-0.001,-0.004,0,-0.007,-0.002,-0.001,0.001,0.002,0.007,-0.003
0,-0.002,-0.007,-0.007,-0.011,0.002,0.004,-0.002,-0.001,-0.007,0.009,0,-0.002,0.001,-0.004,0.001,-0.002,0,-0.002,0.001,-0.005,-0.003,-0.003,-0.007,-0.004,-0.009,-0.004,-0.003,-0.005,-0.007,-0.001,0.001,0.004,0.003,-0.002,0.009,0.001,0.002,-0.001,0.001,0.001,0,0.054,-0.007,0.002,0.002,-0.003,-0.015,0.003,-0.002,-0.002,0.002,-0.003,0.001,0.001,0.006,0.004,-0.001,0.007,0.01,0.001,0.011,-0.001,0.004,-0.005,0,0.001,-0.014,0.001,0.037,-0.002,0.001,-0.001,-0.005,0.004,-0.006,0.001,0.014,0.005,-0.013,0.003,0.004,0,0,0,-0.002,-0.002,-0.007,0.002,-0.001,-0.003,0.001,0.003,-0.007,0,0.002,-0.004,-0.008,-0.001,-0.005,-0.001,0.006,0,-0.009,-0.011,-0.001,-0.001,0.001,0.012,0.002,-0.001,0.001,0.002,-0.004,-0.009,-0.01,0.001,0.002,-0.008,0.003,0,0.006,-0.005,0.002,0.017,0.001,0.005,0.007,0.001,0.009,0.006,0.006,0.008,0.011,0.002,0.015,0.007,0.009,0.008,0.001,-0.003,-0.003,0,0.004,0.007,0.007,-0.002,0.009,0.009,0.005,0.002,0.006,-0.004,-0.004,0.001,0.007,-0.004,0,-0.007,-0.008,-0.002,0,-0.003,-0.004,-0.001,0.009,0.002,0.007,-0.001,-0.005,-0.004,0.002,0,0.002,0.005,-0.002
0.001,-0.002,-0.007,-0.01,-0.011,0,0.002,-0.002,-0.001,-0.004,0.008,0.002,-0.004,0,-0.005,0.002,-0.001,0,-0.004,0.002,-0.007,-0.004,-0.003,-0.006,-0.005,-0.008,-0.004,-0.005,-0.006,-0.008,-0.001,0.002,0.004,0.003,0,0.004,0,0,0,0,0.002,-0.001,0.082,-0.007,0.004,0.004,-0.004,-0.017,0.001,0,-0.002,0.003,0,0.002,-0.003,0.003,0.006,-0.004,0.007,0.009,0.001,0.01,0,0.003,-0.005,-0.002,0.002,-0.014,0,0.035,-0.005,0.002,-0.002,-0.003,0.002,-0.005,0,0.018,0.005,-0.011,0.002,0.006,0.001,-0.001,0,-0.001,-0.001,-0.009,-0.002,-0.002,-0.003,-0.002,0,-0.005,-0.002,0.003,-0.005,-0.009,-0.002,-0.003,0,0.004,0.002,-0.006,-0.01,0.001,-0.001,0.001,0.011,0,0,0,0.001,-0.004,-0.01,-0.012,-0.001,0.004,-0.01,0.003,-0.004,0.005,-0.006,0.002,0.019,0.003,0.005,0.008,0.002,0.007,0.006,0.006,0.008,0.011,0.002,0.015,0.005,0.007,0.007,0,-0.003,-0.003,0.002,0.005,0.007,0.008,-0.002,0.008,0.008,0.005,-0.001,0.003,-0.003,-0.004,-0.001,0.008,-0.003,-0.003,-0.008,-0.008,-0.003,-0.003,-0.002,-0.005,-0.003,0.007,0.004,0.011,-0.003,-0.005,-0.006,0.002,0,0.001,0.003,-0.001
0.002,-0.001,-0.006,-0.01,-0.01,-0.001,0.001,-0.001,0.001,-0.004,0.009,0.001,-0.004,-0.001,-0.005,0.004,-0.001,0.001,-0.005,0.001,-0.007,-0.004,-0.004,-0.007,-0.005,-0.007,-0.005,-0.008,-0.007,-0.007,-0.002,0.003,0.004,0.004,0.003,-0.002,-0.001,0,0.002,0,0.003,-0.002,0.108,-0.006,0.004,0.004,-0.006,-0.016,0.001,0.003,-0.002,0.004,0.004,0.003,-0.006,0,0.006,-0.005,0.007,0.008,0.002,0.007,0,0.003,-0.003,-0.004,0.002,-0.013,0.001,0.032,-0.006,0.003,0,-0.001,0.001,-0.004,-0.001,0.021,0.004,-0.01,0.002,0.005,0.001,-0.002,0.002,-0.001,-0.001,-0.011,-0.005,-0.003,-0.002,-0.005,-0.003,-0.002,-0.004,0.003,-0.003,-0.007,-0.002,-0.001,0.001,0.002,0.004,-0.005,-0.008,0.003,0,0.002,0.01,-0.004,0.002,-0.001,0.002,-0.002,-0.01,-0.012,-0.003,0.004,-0.01,0.003,-0.007,0.002,-0.006,0.002,0.021,0.005,0.006,0.008,0.005,0.006,0.006,0.005,0.007,0.01,0.002,0.014,0.004,0.004,0.005,0,-0.003,-0.002,0.005,0.005,0.005,0.01,-0.003,0.009,0.006,0.003,-0.004,0,-0.003,-0.003,-0.002,0.009,-0.003,-0.005,-0.009,-0.007,-0.002,-0.004,-0.001,-0.005,-0.004,0.004,0.004,0.008,-0.007,-0.005,-0.006,0.001,0.001,0.001,0.001,0.001
0.003,-0.001,-0.003,-0.008,-0.008,-0.002,0.003,0,0.001,-0.005,0.01,-0.001,-0.002,0,-0.004,0.007,-0.001,0.001,-0.005,0,-0.007,-0.005,-0.004,-0.008,-0.006,-0.007,-0.008,-0.01,-0.006,-0.006,-0.002,0.004,0.005,0.003,0.005,-0.008,0,0.001,0.004,0.002,0.003,-0.003,0.121,-0.004,0.002,0.003,-0.007,-0.013,0.002,0.005,0,0.004,0.007,0.003,-0.007,-0.001,0.004,-0.004,0.006,0.007,0.002,0.004,-0.001,0.004,0,-0.006,0,-0.011,0.003,0.027,-0.004,0.001,0.002,0,0.001,-0.005,-0.002,0.021,0.003,-0.008,0.002,0.002,0,-0.002,0.006,-0.001,-0.001,-0.012,-0.007,-0.002,-0.001,-0.007,-0.005,0,-0.004,0.003,-0.001,-0.004,-0.002,0,0.004,0.001,0.004,-0.004,-0.007,0.003,0,0.004,0.008,-0.007,0.004,0,0.003,0.001,-0.009,-0.01,-0.006,0.004,-0.008,0.002,-0.009,-0.003,-0.003,0.002,0.022,0.008,0.008,0.006,0.009,0.006,0.006,0.005,0.008,0.009,0,0.013,0.004,0,0.002,0.002,-0.004,0,0.009,0.005,0.002,0.012,-0.004,0.01,0.004,0.001,-0.006,-0.003,-0.003,-0.002,-0.003,0.011,-0.003,-0.006,-0.008,-0.005,0,-0.002,0.001,-0.005,-0.005,0,0.002,0.003,-0.009,-0.005,-0.005,0,0.002,0.001,0,0.003
0.004,-0.001,-0.002,-0.006,-0.005,-0.001,0.005,0.001,0,-0.005,0.009,-0.003,-0.001,0.002,-0.002,0.01,0,0.001,-0.002,-0.001,-0.006,-0.005,-0.003,-0.008,-0.006,-0.007,-0.009,-0.011,-0.005,-0.005,-0.002,0.004,0.008,0.003,0.006,-0.012,0.002,0.003,0.005,0.004,0.001,-0.004,0.118,-0.002,0,0.003,-0.006,-0.008,0.004,0.006,0.001,0.003,0.01,0.001,-0.006,-0.001,0.001,-0.001,0.004,0.005,0.002,0.003,-0.001,0.004,0.001,-0.005,-0.001,-0.008,0.005,0.021,-0.001,-0.002,0.003,-0.001,0,-0.005,-0.001,0.017,0.001,-0.006,0.003,-0.001,-0.002,-0.001,0.01,-0.002,-0.002,-0.011,-0.006,0.001,-0.001,-0.008,-0.005,0.001,-0.003,0.002,0.001,0,0,0,0.007,0.001,0.003,-0.003,-0.004,0.002,0,0.005,0.008,-0.008,0.005,0.002,0.006,0.005,-0.009,-0.008,-0.007,0.004,-0.005,0,-0.008,-0.007,0,0.001,0.021,0.01,0.01,0.004,0.011,0.008,0.007,0.003,0.01,0.008,-0.002,0.012,0.005,-0.001,0,0.003,-0.003,0.002,0.012,0.005,0.001,0.014,-0.004,0.009,0.001,-0.001,-0.007,-0.004,-0.004,-0.001,-0.002,0.01,-0.002,-0.004,-0.006,-0.003,0.003,0.001,0.003,-0.004,-0.003,-0.004,0.001,-0.002,-0.01,-0.006,-0.003,-0.001,0.003,0.002,0,0.003
0.004,-0.001,-0.002,-0.003,-0.003,0,0.008,0.001,-0.001,-0.004,0.005,-0.003,0,0.004,0.001,0.01,0.003,0.001,0.004,-0.002,-0.004,-0.004,-0.001,-0.007,-0.005,-0.006,-0.009,-0.009,-0.004,-0.005,-0.002,0.002,0.01,0.002,0.004,-0.014,0.005,0.004,0.004,0.005,-0.001,-0.006,0.104,-0.001,-0.001,0.003,-0.004,-0.002,0.004,0.004,0.002,0.003,0.009,-0.001,-0.003,0.001,-0.002,0.001,0.003,0.004,0.002,0.004,0,0.004,0.001,-0.003,-0.001,-0.004,0.005,0.013,0.001,-0.005,0.001,-0.002,-0.002,-0.006,-0.001,0.011,0.001,-0.005,0.004,-0.001,-0.004,0,0.012,-0.004,-0.004,-0.007,-0.004,0.003,-0.002,-0.006,-0.003,0.001,-0.001,0.001,0.002,0.003,0.003,-0.001,0.011,0.003,0.001,-0.001,-0.002,0.002,-0.002,0.005,0.008,-0.007,0.004,0.005,0.008,0.008,-0.008,-0.006,-0.008,0.004,-0.002,0,-0.006,-0.008,0.001,0.002,0.019,0.01,0.011,0.004,0.011,0.01,0.01,0.002,0.012,0.006,-0.003,0.009,0.007,-0.001,-0.003,0.002,-0.002,0.005,0.013,0.006,0.002,0.016,-0.002,0.005,-0.002,-0.003,-0.006,-0.002,-0.006,-0.001,-0.002,0.008,-0.001,-0.001,-0.003,-0.001,0.005,0.005,0.005,-0.004,0,-0.005,-0.001,-0.004,-0.009,-0.007,0,-0.001,0.002,0.002,0,0.002
0.003,0,-0.004,-0.002,-0.002,0,0.009,0,-0.003,-0.001,0,0,-0.001,0.005,0.005,0.008,0.008,-0.001,0.011,-0.003,-0.003,-0.002,0,-0.005,-0.004,-0.004,-0.007,-0.005,-0.003,-0.005,-0.002,-0.001,0.012,0.002,0.001,-0.014,0.007,0.004,0.004,0.004,-0.004,-0.007,0.087,0,-0.003,0.003,0,0.002,0.003,0.001,0.001,0.004,0.006,-0.004,-0.002,0.002,-0.004,0.003,0.002,0.002,0.002,0.006,0.001,0.001,0,-0.001,0,-0.002,0.004,0.003,0.002,-0.008,-0.001,-0.003,-0.005,-0.007,0,0.004,0.001,-0.004,0.004,0.002,-0.006,0.001,0.012,-0.004,-0.004,-0.003,-0.001,0.002,-0.003,-0.003,0,0,0,0,0.001,0.005,0.005,-0.002,0.014,0.005,-0.001,0.002,0.001,0.003,-0.003,0.004,0.009,-0.005,0.004,0.007,0.01,0.008,-0.008,-0.005,-0.007,0.005,0,0,-0.004,-0.007,0.001,0.002,0.016,0.009,0.01,0.006,0.009,0.011,0.013,0.001,0.012,0.005,-0.002,0.005,0.007,0,-0.005,0.001,-0.001,0.008,0.013,0.008,0.006,0.017,0.001,0,-0.004,-0.004,-0.004,-0.001,-0.006,-0.001,-0.002,0.003,0,0.003,0.002,0.001,0.005,0.007,0.006,-0.003,0.003,-0.005,-0.001,-0.004,-0.005,-0.008,0.002,-0.002,0,0.001,0.001,0
