-0.054,-0.092,-0.058,-0.084
-0.054,-0.09,-0.056,-0.083
-0.053,-0.089,-0.054,-0.083
-0.053,-0.088,-0.052,-0.083
-0.053,-0.087,-0.05,-0.083
-0.053,-0.085,-0.048,-0.083
-0.053,-0.084,-0.047,-0.083
-0.053,-0.083,-0.045,-0.082
-0.053,-0.082,-0.043,-0.082
-0.053,-0.081,-0.042,-0.082
-0.053,-0.08,-0.04,-0.082
-0.053,-0.08,-0.039,-0.082
-0.052,-0.079,-0.038,-0.082
-0.052,-0.078,-0.037,-0.082
-0.052,-0.078,-0.037,-0.082
-0.052,-0.078,-0.036,-0.082
-0.051,-0.078,-0.036,-0.082
-0.051,-0.078,-0.036,-0.082
-0.05,-0.078,-0.036,-0.082
-0.05,-0.078,-0.036,-0.083
-0.049,-0.079,-0.036,-0.083
-0.049,-0.079,-0.036,-0.083
-0.048,-0.079,-0.037,-0.083
-0.048,-0.08,-0.037,-0.083
-0.047,-0.081,-0.038,-0.083
-0.047,-0.081,-0.038,-0.083
-0.046,-0.082,-0.039,-0.083
-0.046,-0.082,-0.039,-0.083
-0.046,-0.083,-0.04,-0.083
-0.046,-0.084,-0.04,-0.083
-0.045,-0.084,-0.04,-0.083
-0.045,-0.085,-0.04,-0.083
-0.046,-0.085,-0.04,-0.083
-0.046,-0.085,-0.04,-0.082
-0.046,-0.086,-0.039,-0.082
-0.047,-0.086,-0.038,-0.082
-0.047,-0.086,-0.038,-0.082
-0.048,-0.086,-0.036,-0.082
-0.048,-0.086,-0.035,-0.081
-0.049,-0.085,-0.033,-0.081
-0.05,-0.085,-0.032,-0.081
-0.051,-0.085,-0.03,-0.081
-0.052,-0.084,-0.028,-0.081
-0.053,-0.083,-0.025,-0.081
-0.054,-0.082,-0.023,-0.082
-0.055,-0.082,-0.021,-0.082
-0.056,-0.081,-0.018,-0.082
-0.056,-0.079,-0.015,-0.082
-0.057,-0.078,-0.013,-0.083
-0.058,-0.077,-0.01,-0.083
-0.058,-0.075,-0.008,-0.084
-0.058,-0.074,-0.005,-0.084
-0.059,-0.073,-0.003,-0.085
-0.059,-0.071,-0.001,-0.085
-0.059,-0.07,0.001,-0.086
-0.058,-0.068,0.003,-0.086
-0.058,-0.067,0.004,-0.087
-0.057,-0.065,0.006,-0.087
-0.057,-0.064,0.007,-0.087
-0.056,-0.062,0.007,-0.088
-0.055,-0.061,0.008,-0.088
-0.054,-0.06,0.008,-0.088
-0.052,-0.059,0.007,-0.088
-0.051,-0.058,0.007,-0.088
-0.05,-0.057,0.006,-0.088
-0.048,-0.057,0.005,-0.087
-0.047,-0.056,0.003,-0.087
-0.045,-0.055,0.002,-0.086
-0.043,-0.055,0,-0.086
-0.042,-0.054,-0.002,-0.085
-0.04,-0.054,-0.004,-0.084
-0.039,-0.053,-0.006,-0.083
-0.038,-0.053,-0.009,-0.082
-0.036,-0.052,-0.011,-0.081
-0.035,-0.051,-0.013,-0.08
-0.034,-0.051,-0.015,-0.079
-0.033,-0.05,-0.016,-0.077
-0.032,-0.049,-0.018,-0.076
-0.032,-0.048,-0.019,-0.075
-0.031,-0.046,-0.02,-0.074
-0.031,-0.045,-0.021,-0.072
-0.03,-0.043,-0.021,-0.071
-0.03,-0.042,-0.021,-0.07
-0.03,-0.04,-0.021,-0.069
-0.029,-0.038,-0.02,-0.067
-0.029,-0.036,-0.019,-0.066
-0.029,-0.034,-0.018,-0.065
-0.029,-0.032,-0.016,-0.064
-0.029,-0.03,-0.014,-0.063
-0.029,-0.028,-0.012,-0.062
-0.029,-0.026,-0.01,-0.061
-0.029,-0.024,-0.007,-0.06
-0.028,-0.022,-0.005,-0.059
-0.028,-0.02,-0.002,-0.058
-0.027,-0.018,0.001,-0.057
-0.027,-0.016,0.004,-0.056
-0.026,-0.014,0.006,-0.056
-0.025,-0.012,0.009,-0.055
-0.024,-0.011,0.011,-0.054
-0.023,-0.009,0.014,-0.053
-0.022,-0.008,0.016,-0.053
-0.02,-0.007,0.018,-0.052
-0.018,-0.005,0.02,-0.051
-0.017,-0.004,0.022,-0.05
-0.015,-0.003,0.023,-0.05
-0.013,-0.002,0.025,-0.049
-0.011,-0.002,0.026,-0.048
-0.009,-0.001,0.027,-0.047
-0.007,0,0.028,-0.047
-0.005,0,0.029,-0.046
-0.003,0.001,0.03,-0.045
-0.001,0.002,0.031,-0.045
0.001,0.002,0.032,-0.044
0.003,0.003,0.032,-0.043
0.005,0.003,0.033,-0.042
0.006,0.004,0.034,-0.042
0.008,0.005,0.035,-0.041
0.009,0.006,0.037,-0.04
0.01,0.006,0.038,-0.04
0.011,0.007,0.039,-0.039
0.012,0.008,0.041,-0.038
0.013,0.009,0.043,-0.037
0.013,0.011,0.045,-0.037
0.014,0.012,0.047,-0.036
0.014,0.013,0.049,-0.035
0.014,0.015,0.051,-0.035
0.015,0.017,0.053,-0.034
0.015,0.018,0.055,-0.033
0.015,0.02,0.058,-0.032
0.015,0.022,0.06,-0.032
0.016,0.024,0.063,-0.031
0.016,0.026,0.065,-0.031
0.016,0.028,0.068,-0.03
0.017,0.03,0.07,-0.029
0.017,0.032,0.072,-0.029
0.018,0.034,0.074,-0.028
0.019,0.036,0.077,-0.028
0.019,0.038,0.079,-0.027
0.02,0.039,0.08,-0.027
0.021,0.041,0.082,-0.027
0.022,0.042,0.084,-0.026
0.023,0.044,0.085,-0.026
0.024,0.045,0.086,-0.026
0.025,0.046,0.088,-0.026
0.026,0.047,0.089,-0.026
0.027,0.047,0.089,-0.025
0.028,0.048,0.09,-0.025
0.029,0.048,0.091,-0.025
0.03,0.049,0.091,-0.025
0.031,0.049,0.092,-0.025
0.032,0.049,0.092,-0.025
0.033,0.049,0.092,-0.025
0.034,0.049,0.093,-0.025
0.034,0.049,0.093,-0.025
0.035,0.049,0.093,-0.025
0.036,0.049,0.094,-0.025
0.037,0.049,0.094,-0.025
0.037,0.049,0.095,-0.025
0.038,0.049,0.095,-0.025
0.039,0.049,0.096,-0.025
0.039,0.049,0.097,-0.025
0.04,0.049,0.098,-0.025
0.04,0.05,0.099,-0.025
0.041,0.05,0.1,-0.025
0.041,0.051,0.102,-0.025
0.042,0.051,0.103,-0.025
0.043,0.052,0.105,-0.025
0.043,0.052,0.107,-0.025
0.044,0.053,0.108,-0.025
0.044,0.053,0.11,-0.025
0.045,0.054,0.112,-0.025
0.045,0.055,0.114,-0.025
0.046,0.055,0.116,-0.025
0.046,0.056,0.117,-0.025
0.047,0.056,0.119,-0.026
0.047,0.057,0.12,-0.026
0.048,0.057,0.122,-0.026
