0.043,0.068,-0.043,0.043,0.036
0.042,0.068,-0.042,0.042,0.036
0.042,0.067,-0.041,0.042,0.037
0.042,0.067,-0.04,0.042,0.038
0.041,0.067,-0.04,0.041,0.039
0.041,0.067,-0.039,0.041,0.04
0.04,0.066,-0.038,0.04,0.041
0.04,0.066,-0.038,0.04,0.042
0.04,0.065,-0.037,0.04,0.043
0.039,0.064,-0.037,0.039,0.044
0.039,0.063,-0.036,0.039,0.045
0.038,0.062,-0.036,0.038,0.046
0.038,0.061,-0.035,0.038,0.047
0.038,0.06,-0.035,0.038,0.048
0.037,0.059,-0.035,0.037,0.049
0.037,0.058,-0.034,0.037,0.05
0.036,0.056,-0.034,0.036,0.052
0.036,0.055,-0.033,0.036,0.053
0.035,0.054,-0.032,0.035,0.054
0.035,0.052,-0.032,0.035,0.054
0.034,0.051,-0.031,0.034,0.055
0.033,0.05,-0.03,0.033,0.056
0.033,0.049,-0.029,0.033,0.057
0.032,0.048,-0.028,0.032,0.058
0.032,0.047,-0.027,0.032,0.059
0.031,0.046,-0.026,0.031,0.059
0.031,0.045,-0.024,0.031,0.06
0.03,0.044,-0.023,0.03,0.06
0.03,0.044,-0.022,0.03,0.061
0.029,0.043,-0.02,0.029,0.061
0.029,0.043,-0.019,0.029,0.062
0.028,0.042,-0.017,0.028,0.062
0.028,0.042,-0.016,0.028,0.063
0.027,0.042,-0.014,0.027,0.063
0.027,0.042,-0.012,0.027,0.064
0.026,0.042,-0.011,0.026,0.064
0.026,0.042,-0.009,0.026,0.065
0.026,0.043,-0.008,0.026,0.065
0.025,0.043,-0.006,0.025,0.066
0.025,0.043,-0.005,0.025,0.066
0.024,0.043,-0.004,0.024,0.067
0.024,0.043,-0.002,0.024,0.067
0.023,0.043,-0.001,0.023,0.068
0.023,0.043,0,0.023,0.069
0.022,0.043,0.001,0.022,0.069
0.021,0.043,0.002,0.021,0.07
0.021,0.042,0.002,0.021,0.07
0.02,0.042,0.003,0.02,0.071
0.019,0.041,0.004,0.019,0.071
0.018,0.04,0.004,0.018,0.072
0.017,0.039,0.005,0.017,0.072
0.016,0.038,0.005,0.016,0.073
0.015,0.037,0.005,0.015,0.073
0.014,0.036,0.005,0.014,0.074
0.012,0.035,0.005,0.012,0.074
0.011,0.033,0.006,0.011,0.074
0.01,0.032,0.006,0.01,0.075
0.009,0.03,0.006,0.009,0.075
0.007,0.029,0.006,0.007,0.075
0.006,0.027,0.006,0.006,0.075
0.005,0.026,0.006,0.005,0.075
0.003,0.024,0.006,0.003,0.075
0.002,0.022,0.006,0.002,0.075
0.001,0.021,0.007,0.001,0.075
-0.001,0.019,0.007,-0.001,0.075
-0.002,0.018,0.007,-0.002,0.074
-0.003,0.016,0.008,-0.003,0.074
-0.004,0.015,0.008,-0.004,0.074
-0.005,0.014,0.009,-0.005,0.074
-0.006,0.013,0.009,-0.006,0.073
-0.007,0.012,0.01,-0.007,0.073
-0.008,0.011,0.011,-0.008,0.073
-0.009,0.01,0.012,-0.009,0.072
-0.009,0.009,0.013,-0.009,0.072
-0.01,0.008,0.014,-0.01,0.072
-0.011,0.008,0.015,-0.011,0.071
-0.011,0.007,0.016,-0.011,0.071
-0.012,0.007,0.018,-0.012,0.071
-0.012,0.006,0.019,-0.012,0.071
-0.013,0.006,0.021,-0.013,0.07
-0.013,0.005,0.022,-0.013,0.07
-0.014,0.005,0.023,-0.014,0.07
-0.014,0.004,0.025,-0.014,0.07
-0.014,0.004,0.026,-0.014,0.069
-0.015,0.004,0.028,-0.015,0.069
-0.015,0.003,0.029,-0.015,0.069
-0.015,0.003,0.03,-0.015,0.069
-0.016,0.003,0.032,-0.016,0.069
-0.016,0.002,0.033,-0.016,0.069
-0.016,0.002,0.034,-0.016,0.068
-0.017,0.001,0.035,-0.017,0.068
-0.017,0.001,0.036,-0.017,0.068
-0.017,0,0.037,-0.017,0.068
-0.018,0,0.037,-0.018,0.067
-0.018,-0.001,0.038,-0.018,0.067
-0.018,-0.002,0.038,-0.018,0.067
-0.019,-0.002,0.039,-0.019,0.066
-0.019,-0.003,0.039,-0.019,0.066
-0.02,-0.004,0.039,-0.02,0.065
-0.02,-0.005,0.039,-0.02,0.064
-0.02,-0.005,0.039,-0.02,0.064
-0.021,-0.006,0.039,-0.021,0.063
-0.021,-0.007,0.039,-0.021,0.062
-0.022,-0.008,0.039,-0.022,0.062
-0.022,-0.008,0.038,-0.022,0.061
-0.022,-0.009,0.038,-0.022,0.06
-0.023,-0.01,0.038,-0.023,0.06
-0.023,-0.01,0.038,-0.023,0.059
-0.023,-0.011,0.037,-0.023,0.058
-0.023,-0.011,0.037,-0.023,0.057
-0.023,-0.011,0.037,-0.023,0.057
-0.023,-0.011,0.037,-0.023,0.056
-0.023,-0.012,0.037,-0.023,0.056
-0.023,-0.012,0.037,-0.023,0.055
-0.023,-0.012,0.037,-0.023,0.054
-0.023,-0.011,0.037,-0.023,0.054
-0.023,-0.011,0.037,-0.023,0.053
-0.023,-0.011,0.037,-0.023,0.053
-0.023,-0.011,0.037,-0.023,0.052
-0.023,-0.011,0.037,-0.023,0.052
-0.023,-0.01,0.037,-0.023,0.051
-0.023,-0.01,0.037,-0.023,0.051
